census_tract,GEOID,income_group_code,income_group,cra_level,nLoans1,nLoans100k,nLoans250k,nLoansToSmallest,nLoansTotal,nWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoansTotal_adj,amtWorkingLoans_adj,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),"Number of jobs for workers with Race: White, Alone",Number of jobs for workers with Race: Black or African American Alone,Number of jobs for workers with Race: American Indian or Alaska Native Alone,Number of jobs for workers with Race: Asian Alone,Number of jobs for workers with Race: Native Hawaiian or Other Pacific Islander Alone,Number of jobs for workers with Race: Two or More Race Groups,Number of jobs for workers with Ethnicity: Not Hispanic or Latino,Number of jobs for workers with Ethnicity: Hispanic or Latino,Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Number of jobs for workers with Sex: Male,Number of jobs for workers with Sex: Female,Number of jobs for workers at firms with Firm Age: 0-1 Years,Number of jobs for workers at firms with Firm Age: 2-3 Years,Number of jobs for workers at firms with Firm Age: 4-5 Years,Number of jobs for workers at firms with Firm Age: 6-10 Years,Number of jobs for workers at firms with Firm Age: 11+ Years,Number of jobs for workers at firms with Firm Size: 0-19 Employees,Number of jobs for workers at firms with Firm Size: 20-49 Employees,Number of jobs for workers at firms with Firm Size: 50-249 Employees,Number of jobs for workers at firms with Firm Size: 250-499 Employees,Number of jobs for workers at firms with Firm Size: 500+ Employees,nWorkingLoans_per_sbjob2015,amtWorkingLoans_per_sbjob2015_adj
2701.01,14000US24510270101,8,70% to 80% of MFI,moderate,68,0,2,42,70,31.0,690318.4869471729,0.0,964000.2532543181,1399783.0255970494,1654318.740201491,1334291.6901687498,33.0,7.0,18.0,8.0,8.0,15.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,21.0,9.0,0.0,3.0,0.0,0.0,32.0,1.0,8.0,6.0,8.0,4.0,17.0,16.0,7.0,1.0,10.0,0.0,15.0,29.0,0.0,0.0,0.0,4.0,1.0689655172413792,46010.05828168103
2701.01,14000US24510270101,8,70% to 80% of MFI,moderate,68,0,2,42,70,31.0,690318.4869471729,0.0,964000.2532543181,1399783.0255970494,1654318.740201491,1334291.6901687498,33.0,7.0,18.0,8.0,8.0,15.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,21.0,9.0,0.0,3.0,0.0,0.0,32.0,1.0,8.0,6.0,8.0,4.0,17.0,16.0,7.0,1.0,10.0,0.0,15.0,29.0,0.0,0.0,0.0,4.0,1.0689655172413792,46010.05828168103
2701.01,14000US24510270101,9,80% to 90% of MFI,middle,68,0,2,42,70,31.0,690318.4869471729,0.0,964000.2532543181,1399783.0255970494,1654318.740201491,1334291.6901687498,33.0,7.0,18.0,8.0,8.0,15.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,21.0,9.0,0.0,3.0,0.0,0.0,32.0,1.0,8.0,6.0,8.0,4.0,17.0,16.0,7.0,1.0,10.0,0.0,15.0,29.0,0.0,0.0,0.0,4.0,1.0689655172413792,46010.05828168103
2701.02,14000US24510270102,9,80% to 90% of MFI,middle,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,8,70% to 80% of MFI,moderate,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,8,70% to 80% of MFI,moderate,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,8,70% to 80% of MFI,moderate,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,8,70% to 80% of MFI,moderate,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,8,70% to 80% of MFI,moderate,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2701.02,14000US24510270102,9,80% to 90% of MFI,middle,126,2,0,70,128,2.0,1058449.9167231992,402953.7047487133,0.0,521825.4217425152,1461403.6214719124,402953.7047487133,110.0,17.0,62.0,31.0,37.0,46.0,27.0,0.0,0.0,0.0,10.0,0.0,31.0,31.0,0.0,0.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,77.0,33.0,0.0,0.0,0.0,0.0,108.0,2.0,15.0,35.0,24.0,19.0,72.0,38.0,3.0,1.0,0.0,8.0,98.0,37.0,26.0,0.0,0.0,47.0,0.05405405405405406,10890.640668884143
2702.0,14000US24510270200,11,100% to 110% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2702.0,14000US24510270200,9,80% to 90% of MFI,middle,190,8,1,101,199,170.0,2917912.8984396085,1531531.3554163652,278223.17413088464,2057997.9572467732,4727667.427986858,4430757.62275763,417.0,133.0,194.0,90.0,150.0,152.0,115.0,0.0,0.0,0.0,13.0,0.0,1.0,145.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,106.0,0.0,126.0,14.0,0.0,272.0,128.0,1.0,10.0,0.0,6.0,405.0,12.0,40.0,90.0,89.0,65.0,221.0,196.0,2.0,12.0,1.0,136.0,266.0,114.0,1.0,154.0,0.0,148.0,1.4912280701754386,38866.29493647044
2703.01,14000US24510270301,9,80% to 90% of MFI,middle,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,8,70% to 80% of MFI,moderate,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,8,70% to 80% of MFI,moderate,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,8,70% to 80% of MFI,moderate,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,8,70% to 80% of MFI,moderate,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,8,70% to 80% of MFI,moderate,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.01,14000US24510270301,10,90% to 100% of MFI,middle,159,0,1,88,160,42.0,1693081.9465638723,0.0,349000.0,1532174.9520489224,2042081.9465638723,1003245.6312758648,460.0,124.0,229.0,107.0,178.0,200.0,82.0,0.0,0.0,0.0,15.0,0.0,1.0,79.0,8.0,0.0,0.0,3.0,14.0,0.0,23.0,1.0,264.0,5.0,47.0,0.0,0.0,192.0,250.0,2.0,9.0,2.0,5.0,442.0,18.0,57.0,101.0,103.0,75.0,152.0,308.0,7.0,21.0,16.0,6.0,410.0,92.0,58.0,1.0,4.0,305.0,0.45652173913043476,10904.84381821592
2703.02,14000US24510270302,9,80% to 90% of MFI,middle,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,8,70% to 80% of MFI,moderate,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,8,70% to 80% of MFI,moderate,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,8,70% to 80% of MFI,moderate,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,8,70% to 80% of MFI,moderate,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,8,70% to 80% of MFI,moderate,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2703.02,14000US24510270302,9,80% to 90% of MFI,middle,87,5,11,50,103,53.0,950268.2577929914,962147.6934445935,4159056.5942405593,2860722.510100773,6071472.545478144,5706126.367533112,166.0,79.0,52.0,35.0,100.0,44.0,22.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,105.0,1.0,0.0,70.0,92.0,0.0,2.0,0.0,2.0,158.0,8.0,16.0,26.0,30.0,15.0,90.0,76.0,0.0,0.0,6.0,7.0,153.0,35.0,28.0,103.0,0.0,0.0,1.5142857142857142,163032.18192951748
2704.01,14000US24510270401,9,80% to 90% of MFI,middle,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.01,14000US24510270401,8,70% to 80% of MFI,moderate,261,6,16,165,283,22.0,1514688.414570695,946886.2131860395,8862956.781272989,2103852.8414432094,11324531.409029722,9809842.994459026,462.0,88.0,239.0,135.0,159.0,204.0,99.0,0.0,0.0,0.0,33.0,8.0,6.0,144.0,0.0,0.0,0.0,0.0,17.0,0.0,39.0,2.0,189.0,0.0,2.0,22.0,0.0,176.0,260.0,0.0,23.0,0.0,3.0,449.0,13.0,59.0,122.0,128.0,65.0,190.0,272.0,8.0,18.0,15.0,44.0,377.0,116.0,33.0,133.0,0.0,180.0,0.1896551724137931,84567.6120211985
2704.02,14000US24510270402,9,80% to 90% of MFI,middle,214,2,5,111,221,138.0,2360071.381541852,339446.47865045577,3216981.840052911,3399798.652876556,5916499.700245219,5180502.101290415,371.0,102.0,187.0,82.0,178.0,124.0,69.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,9.0,0.0,4.0,1.0,9.0,0.0,4.0,29.0,91.0,1.0,99.0,82.0,0.0,204.0,135.0,3.0,23.0,0.0,6.0,360.0,11.0,43.0,63.0,96.0,67.0,187.0,184.0,65.0,36.0,31.0,69.0,170.0,192.0,110.0,33.0,5.0,31.0,0.71875,26981.781777554246
2704.02,14000US24510270402,8,70% to 80% of MFI,moderate,214,2,5,111,221,138.0,2360071.381541852,339446.47865045577,3216981.840052911,3399798.652876556,5916499.700245219,5180502.101290415,371.0,102.0,187.0,82.0,178.0,124.0,69.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,9.0,0.0,4.0,1.0,9.0,0.0,4.0,29.0,91.0,1.0,99.0,82.0,0.0,204.0,135.0,3.0,23.0,0.0,6.0,360.0,11.0,43.0,63.0,96.0,67.0,187.0,184.0,65.0,36.0,31.0,69.0,170.0,192.0,110.0,33.0,5.0,31.0,0.71875,26981.781777554246
