respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
1461,2017,,14,1,4,1,42,101,37964.0,N,N,L,18,133000,0,0,0,0,5,40000,0,0,18,133000,"CITIBANK, N.A. (NY)",OCC,,unknown,7388.888888888889,0.0,0.0,133000.0,0.0,0.0,40000.0,133000.0,0.0
1461,2017,,15,1,4,1,42,101,37964.0,N,N,L,5,29000,0,0,0,0,1,25000,0,0,5,29000,"CITIBANK, N.A. (NY)",OCC,,,5800.0,0.0,0.0,29000.0,0.0,0.0,25000.0,29000.0,0.0
4341,2017,,13,1,4,1,42,101,37964.0,N,N,L,1,15000,0,0,0,0,0,0,0,0,1,15000,,OCC,> 120% of MFI,upper,15000.0,1.0,15000.0,15000.0,0.0,0.0,0.0,15000.0,15000.0
7745,2017,,4,1,4,1,42,101,37964.0,N,N,L,2,58000,0,0,0,0,2,58000,0,0,2,58000,,OCC,30% to 40% of MFI,low,29000.0,2.0,58000.0,58000.0,0.0,0.0,58000.0,58000.0,58000.0
7745,2017,,5,1,4,1,42,101,37964.0,N,N,L,1,25000,0,0,0,0,1,25000,0,0,1,25000,,OCC,40% to 50% of MFI,low,25000.0,1.0,25000.0,25000.0,0.0,0.0,25000.0,25000.0,25000.0
7745,2017,,6,1,4,1,42,101,37964.0,N,N,L,4,96000,1,102000,0,0,4,173000,0,0,5,198000,,OCC,50% to 60% of MFI,moderate,24000.0,5.0,198000.0,96000.0,102000.0,0.0,173000.0,198000.0,198000.0
7745,2017,,7,1,4,1,42,101,37964.0,N,N,L,2,62000,0,0,0,0,1,16000,0,0,2,62000,,OCC,60% to 70% of MFI,moderate,31000.0,2.0,62000.0,62000.0,0.0,0.0,16000.0,62000.0,62000.0
7745,2017,,11,1,4,1,42,101,37964.0,N,N,L,3,47000,0,0,0,0,3,47000,0,0,3,47000,,OCC,100% to 110% of MFI,middle,15666.666666666666,3.0,47000.0,47000.0,0.0,0.0,47000.0,47000.0,47000.0
7745,2017,,13,1,4,1,42,101,37964.0,N,N,L,3,86000,0,0,0,0,3,86000,0,0,3,86000,,OCC,> 120% of MFI,upper,28666.666666666668,3.0,86000.0,86000.0,0.0,0.0,86000.0,86000.0,86000.0
8531,2017,,8,1,4,1,42,101,37964.0,N,N,L,1,24000,0,0,0,0,0,0,0,0,1,24000,,OCC,70% to 80% of MFI,moderate,24000.0,1.0,24000.0,24000.0,0.0,0.0,0.0,24000.0,24000.0
13684,2017,,13,1,4,1,42,101,37964.0,N,N,L,0,0,1,125000,0,0,1,125000,0,0,1,125000,,OCC,> 120% of MFI,upper,,,0.0,0.0,125000.0,0.0,125000.0,125000.0,0.0
14583,2017,,6,1,4,1,42,101,37964.0,N,N,L,3,142000,3,449000,0,0,0,0,0,0,6,591000,"BMO Harris Bank, N.A. (IL)",OCC,50% to 60% of MFI,moderate,47333.333333333336,6.0,591000.0,142000.0,449000.0,0.0,0.0,591000.0,591000.0
14583,2017,,7,1,4,1,42,101,37964.0,N,N,L,7,239000,6,1016000,0,0,0,0,0,0,13,1255000,"BMO Harris Bank, N.A. (IL)",OCC,60% to 70% of MFI,moderate,34142.857142857145,13.0,1255000.0,239000.0,1016000.0,0.0,0.0,1255000.0,1255000.0
14583,2017,,8,1,4,1,42,101,37964.0,N,N,L,12,627000,6,1066000,0,0,0,0,0,0,18,1693000,"BMO Harris Bank, N.A. (IL)",OCC,70% to 80% of MFI,moderate,52250.0,18.0,1693000.0,627000.0,1066000.0,0.0,0.0,1693000.0,1693000.0
14583,2017,,9,1,4,1,42,101,37964.0,N,N,L,1,52000,4,733000,0,0,0,0,0,0,5,785000,"BMO Harris Bank, N.A. (IL)",OCC,80% to 90% of MFI,middle,52000.0,5.0,785000.0,52000.0,733000.0,0.0,0.0,785000.0,785000.0
14583,2017,,10,1,4,1,42,101,37964.0,N,N,L,7,380000,4,625000,0,0,0,0,0,0,11,1005000,"BMO Harris Bank, N.A. (IL)",OCC,90% to 100% of MFI,middle,54285.71428571428,11.0,1005000.0,380000.0,625000.0,0.0,0.0,1005000.0,1005000.0
14583,2017,,11,1,4,1,42,101,37964.0,N,N,L,2,110000,2,255000,0,0,0,0,0,0,4,365000,"BMO Harris Bank, N.A. (IL)",OCC,100% to 110% of MFI,middle,55000.0,4.0,365000.0,110000.0,255000.0,0.0,0.0,365000.0,365000.0
14583,2017,,12,1,4,1,42,101,37964.0,N,N,L,2,76000,2,364000,1,329000,0,0,0,0,5,769000,"BMO Harris Bank, N.A. (IL)",OCC,110% to 120% of MFI,middle,38000.0,5.0,769000.0,76000.0,364000.0,329000.0,0.0,769000.0,769000.0
14583,2017,,13,1,4,1,42,101,37964.0,N,N,L,18,754000,11,1704000,2,853000,0,0,0,0,31,3311000,"BMO Harris Bank, N.A. (IL)",OCC,> 120% of MFI,upper,41888.88888888889,31.0,3311000.0,754000.0,1704000.0,853000.0,0.0,3311000.0,3311000.0
15576,2017,,6,1,4,1,42,101,37964.0,N,N,L,2,26000,0,0,0,0,0,0,0,0,2,26000,STEARNS BANK N A (MN),OCC,50% to 60% of MFI,moderate,13000.0,2.0,26000.0,26000.0,0.0,0.0,0.0,26000.0,26000.0
15576,2017,,8,1,4,1,42,101,37964.0,N,N,L,2,50000,0,0,0,0,0,0,0,0,2,50000,STEARNS BANK N A (MN),OCC,70% to 80% of MFI,moderate,25000.0,2.0,50000.0,50000.0,0.0,0.0,0.0,50000.0,50000.0
15576,2017,,10,1,4,1,42,101,37964.0,N,N,L,3,83000,0,0,0,0,0,0,0,0,3,83000,STEARNS BANK N A (MN),OCC,90% to 100% of MFI,middle,27666.666666666668,3.0,83000.0,83000.0,0.0,0.0,0.0,83000.0,83000.0
15576,2017,,11,1,4,1,42,101,37964.0,N,N,L,2,57000,1,106000,0,0,0,0,0,0,3,163000,STEARNS BANK N A (MN),OCC,100% to 110% of MFI,middle,28500.0,3.0,163000.0,57000.0,106000.0,0.0,0.0,163000.0,163000.0
15576,2017,,12,1,4,1,42,101,37964.0,N,N,L,2,43000,0,0,0,0,0,0,0,0,2,43000,STEARNS BANK N A (MN),OCC,110% to 120% of MFI,middle,21500.0,2.0,43000.0,43000.0,0.0,0.0,0.0,43000.0,43000.0
15576,2017,,13,1,4,1,42,101,37964.0,N,N,L,10,289000,1,125000,1,440000,0,0,0,0,12,854000,STEARNS BANK N A (MN),OCC,> 120% of MFI,upper,28900.0,12.0,854000.0,289000.0,125000.0,440000.0,0.0,854000.0,854000.0
15790,2017,,4,1,4,1,42,101,37964.0,N,N,L,1,34000,0,0,0,0,0,0,0,0,1,34000,,OCC,30% to 40% of MFI,low,34000.0,1.0,34000.0,34000.0,0.0,0.0,0.0,34000.0,34000.0
15790,2017,,7,1,4,1,42,101,37964.0,N,N,L,1,36000,0,0,0,0,1,36000,0,0,1,36000,,OCC,60% to 70% of MFI,moderate,36000.0,1.0,36000.0,36000.0,0.0,0.0,36000.0,36000.0,36000.0
15790,2017,,9,1,4,1,42,101,37964.0,N,N,L,1,21000,0,0,0,0,0,0,1,21000,1,21000,,OCC,80% to 90% of MFI,middle,21000.0,1.0,21000.0,21000.0,0.0,0.0,0.0,21000.0,21000.0
15790,2017,,10,1,4,1,42,101,37964.0,N,N,L,1,66000,0,0,0,0,0,0,0,0,1,66000,,OCC,90% to 100% of MFI,middle,66000.0,1.0,66000.0,66000.0,0.0,0.0,0.0,66000.0,66000.0
15790,2017,,13,1,4,1,42,101,37964.0,N,N,L,1,31000,0,0,0,0,1,31000,0,0,1,31000,,OCC,> 120% of MFI,upper,31000.0,1.0,31000.0,31000.0,0.0,0.0,31000.0,31000.0,31000.0
18606,2017,,13,1,4,1,42,101,37964.0,N,N,L,0,0,0,0,1,600000,0,0,0,0,1,600000,,OCC,> 120% of MFI,upper,,,0.0,0.0,0.0,600000.0,0.0,600000.0,0.0
23216,2017,,3,1,4,1,42,101,37964.0,N,N,L,1,8000,0,0,0,0,0,0,0,0,1,8000,Barrington Bank and Trust (IL),OCC,20% to 30% of MFI,low,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0
23216,2017,,7,1,4,1,42,101,37964.0,N,N,L,2,9000,0,0,0,0,0,0,0,0,2,9000,Barrington Bank and Trust (IL),OCC,60% to 70% of MFI,moderate,4500.0,0.0,0.0,9000.0,0.0,0.0,0.0,9000.0,0.0
23216,2017,,8,1,4,1,42,101,37964.0,N,N,L,2,104000,0,0,0,0,0,0,0,0,2,104000,Barrington Bank and Trust (IL),OCC,70% to 80% of MFI,moderate,52000.0,2.0,104000.0,104000.0,0.0,0.0,0.0,104000.0,104000.0
23216,2017,,9,1,4,1,42,101,37964.0,N,N,L,2,20000,0,0,1,426000,0,0,0,0,3,446000,Barrington Bank and Trust (IL),OCC,80% to 90% of MFI,middle,10000.0,3.0,446000.0,20000.0,0.0,426000.0,0.0,446000.0,446000.0
23216,2017,,10,1,4,1,42,101,37964.0,N,N,L,2,6000,0,0,0,0,0,0,0,0,2,6000,Barrington Bank and Trust (IL),OCC,90% to 100% of MFI,middle,3000.0,0.0,0.0,6000.0,0.0,0.0,0.0,6000.0,0.0
23216,2017,,13,1,4,1,42,101,37964.0,N,N,L,9,302000,0,0,0,0,0,0,0,0,9,302000,Barrington Bank and Trust (IL),OCC,> 120% of MFI,upper,33555.555555555555,9.0,302000.0,302000.0,0.0,0.0,0.0,302000.0,302000.0
23248,2017,,3,1,4,1,42,101,37964.0,N,N,L,7,76000,0,0,0,0,1,8000,0,0,7,76000,TEXAS CAPITAL BANK (TX),OCC,20% to 30% of MFI,low,10857.142857142857,7.0,76000.0,76000.0,0.0,0.0,8000.0,76000.0,76000.0
23248,2017,,4,1,4,1,42,101,37964.0,N,N,L,9,97000,0,0,0,0,4,28000,0,0,9,97000,TEXAS CAPITAL BANK (TX),OCC,30% to 40% of MFI,low,10777.777777777777,9.0,97000.0,97000.0,0.0,0.0,28000.0,97000.0,97000.0
23248,2017,,5,1,4,1,42,101,37964.0,N,N,L,16,185000,1,242000,1,265000,4,50000,0,0,18,692000,TEXAS CAPITAL BANK (TX),OCC,40% to 50% of MFI,low,11562.5,18.0,692000.0,185000.0,242000.0,265000.0,50000.0,692000.0,692000.0
23248,2017,,6,1,4,1,42,101,37964.0,N,N,L,30,272000,2,317000,1,274000,6,23000,0,0,33,863000,TEXAS CAPITAL BANK (TX),OCC,50% to 60% of MFI,moderate,9066.666666666666,3.0,591000.0,272000.0,317000.0,274000.0,23000.0,863000.0,591000.0
23248,2017,,7,1,4,1,42,101,37964.0,N,N,L,22,356000,1,224000,2,768000,7,118000,0,0,25,1348000,TEXAS CAPITAL BANK (TX),OCC,60% to 70% of MFI,moderate,16181.818181818182,25.0,1348000.0,356000.0,224000.0,768000.0,118000.0,1348000.0,1348000.0
