respondentID,activity_year,loan_type,action_taken_type,state,county,msa,agency_code,nLenders,nLoans,amtLoans,nLoansToSmallest,amtLoansToSmallest,institution_name,agency,amtLoans_adj,amtLoansToSmallest_adj
22584,2004,4,1,51.0,760.0,40060.0,3,,190,37459000,107,16572000,,FDIC,37459000,16572000
22584,2005,4,1,51.0,760.0,40060.0,3,,151,29437000,87,14969000,,FDIC,29437000,14969000
22584,2006,4,1,51.0,760.0,40060.0,3,,115,28985000,59,9052000,,FDIC,28985000,9052000
23160,2004,4,1,51.0,760.0,40060.0,1,,134,1305000,15,143000,"Chase Bank USA, NA (DE)",OCC,1305000,143000
23160,2005,4,1,51.0,760.0,40060.0,1,,223,1661000,4,30000,"Chase Bank USA, NA (DE)",OCC,1661000,30000
23160,2006,4,1,51.0,760.0,40060.0,1,,405,3284000,0,0,"Chase Bank USA, NA (DE)",OCC,3284000,0
23160,2007,4,1,51.0,760.0,40060.0,1,,585,4123000,0,0,"Chase Bank USA, NA (DE)",OCC,4123000,0
23160,2008,4,1,51.0,760.0,40060.0,1,,513,4966000,6,27000,"Chase Bank USA, NA (DE)",OCC,4966000,27000
23160,2009,4,1,51.0,760.0,40060.0,1,,123,937000,0,0,"Chase Bank USA, NA (DE)",OCC,937000,0
23160,2010,4,1,51.0,760.0,40060.0,1,,91,691000,0,0,"Chase Bank USA, NA (DE)",OCC,691000,0
23160,2011,4,1,51.0,760.0,40060.0,1,,130,1059000,0,0,"Chase Bank USA, NA (DE)",OCC,1059000,0
23160,2012,4,1,51.0,760.0,40060.0,1,,122,1159000,0,0,"Chase Bank USA, NA (DE)",OCC,1159000,0
23160,2013,4,1,51.0,760.0,40060.0,1,,120,1260000,0,0,"Chase Bank USA, NA (DE)",OCC,1260000,0
23160,2014,4,1,51.0,760.0,40060.0,1,,187,1869000,0,0,"Chase Bank USA, NA (DE)",OCC,1869000,0
23160,2015,4,1,51.0,760.0,40060.0,1,,164,1829000,0,0,"Chase Bank USA, NA (DE)",OCC,1829000,0
23160,2016,4,1,51.0,760.0,40060.0,1,,200,2014000,0,0,"Chase Bank USA, NA (DE)",OCC,2014000,0
