rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
300110,24522,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"HSBC BANK, NA (VA)",OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
307912,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,2,98000,0,0,0,0,2,98000,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,98000.0,0.0,0.0,98000.0,0.0
307913,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,1,55000,0,0,0,0,1,55000,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,55000.0,0.0,0.0,55000.0,0.0
307914,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
307915,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
307916,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,1,41000,0,0,0,0,1,41000,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Income Not Known (0),1.0,41000.0,0.0,0.0,41000.0,0.0
307917,24571,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Citizens Bank, NA (RI)",OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
326584,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,89,517000,0,0,0,0,46,201000,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,517000.0,0.0,0.0,201000.0,0.0
326585,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,111,899000,0,0,0,0,67,502000,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,899000.0,0.0,0.0,502000.0,0.0
326586,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,80,677000,0,0,0,0,54,461000,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,677000.0,0.0,0.0,461000.0,0.0
326587,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,37,218000,0,0,0,0,20,82000,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,218000.0,0.0,0.0,82000.0,0.0
326588,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,1,50000,0,0,0,0,1,50000,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Income Not Known (0),1.0,50000.0,0.0,0.0,50000.0,0.0
326589,24828,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"Capital One Bank (USA), N.A. (VA)",OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
344851,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,0,0,1,133000,0,0,1,133000,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,0.0,133000.0,0.0,133000.0,0.0
344852,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,3,109000,0,0,0,0,3,109000,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,109000.0,0.0,0.0,109000.0,0.0
344853,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
344854,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
344855,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
344856,25022,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
357634,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,0.0,0.0,0.0,0.0,0.0
357635,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
357636,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,3,125000,0,0,0,0,0,0,2,50000,Unknown,OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,125000.0,0.0,0.0,0.0,50000.0
357637,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
357638,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,2,29000,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Income Not Known (0),1.0,29000.0,0.0,0.0,0.0,0.0
357639,25079,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
376214,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,10,102000,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,102000.0,0.0,0.0,0.0,0.0
376215,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,21,233000,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,233000.0,0.0,0.0,0.0,0.0
376216,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,3,49000,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,49000.0,0.0,0.0,0.0,0.0
376217,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,1,12000,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,12000.0,0.0,0.0,0.0,0.0
376218,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
376219,705902,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,MetaBank (IA),OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
389475,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,State Farm Bank (IL),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,0.0,0.0,0.0,0.0,0.0
389476,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,1,2000,0,0,0,0,0,0,0,0,State Farm Bank (IL),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,2000.0,0.0,0.0,0.0,0.0
389477,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,1,25000,0,0,0,0,1,25000,0,0,State Farm Bank (IL),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,25000.0,0.0,0.0,25000.0,0.0
389478,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,1,50000,0,0,0,0,1,50000,0,0,State Farm Bank (IL),OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,50000.0,0.0,0.0,50000.0,0.0
389479,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,State Farm Bank (IL),OCC,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
389480,714640,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,State Farm Bank (IL),OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
405693,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,100,220000,0,0,0,0,0,0,0,0,Synchrony Bank (UT),OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,220000.0,0.0,0.0,0.0,0.0
405694,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,78,167000,0,0,0,0,0,0,0,0,Synchrony Bank (UT),OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,167000.0,0.0,0.0,0.0,0.0
405695,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,61,136000,0,0,0,0,1,10000,0,0,Synchrony Bank (UT),OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,136000.0,0.0,0.0,10000.0,0.0
405696,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,30,75000,0,0,0,0,0,0,0,0,Synchrony Bank (UT),OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,75000.0,0.0,0.0,0.0,0.0
405697,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,4,9000,0,0,0,0,0,0,0,0,Synchrony Bank (UT),OCC,Business,Origination,Income Not Known (0),1.0,9000.0,0.0,0.0,0.0,0.0
405698,715044,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Synchrony Bank (UT),OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
430944,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,187,1591000,0,0,2,736000,92,1211000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,1591000.0,0.0,736000.0,1211000.0,0.0
430945,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,256,2360000,4,750000,1,369000,146,1427000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,2360000.0,750000.0,369000.0,1427000.0,0.0
430946,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,228,2297000,2,294000,3,1013000,143,1426000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,2297000.0,294000.0,1013000.0,1426000.0,0.0
430947,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,144,1412000,3,640000,0,0,83,993000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,1412000.0,640000.0,0.0,993000.0,0.0
430948,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,7,64000,0,0,0,0,5,43000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Income Not Known (0),1.0,64000.0,0.0,0.0,43000.0,0.0
430949,715648,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,6,84000,0,0,0,0,3,2000,0,0,"American Express, FSB (UT)",OCC,Business,Origination,Tract not Known (NA),1.0,84000.0,0.0,0.0,2000.0,0.0
452143,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,101,2,35000,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,35000.0,0.0,0.0,0.0,0.0
452144,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,102,2,23000,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,23000.0,0.0,0.0,0.0,0.0
452145,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
452146,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,104,1,20000,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Upper Income (> 120% of MFI),1.0,20000.0,0.0,0.0,0.0,0.0
452147,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,105,1,3000,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Income Not Known (0),1.0,3000.0,0.0,0.0,0.0,0.0
452148,715685,1,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,"John Deere Financial, f.s.b. (WI)",OCC,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
484406,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,101,3,38000,2,384000,5,3835000,3,900000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,38000.0,384000.0,3835000.0,900000.0,0.0
484407,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,102,9,173000,0,0,1,500000,5,63000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,173000.0,0.0,500000.0,63000.0,0.0
484408,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,103,3,40000,1,205000,0,0,4,245000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,40000.0,205000.0,0.0,245000.0,0.0
484409,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,104,6,446000,5,1000000,5,2085000,2,430000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,446000.0,1000000.0,2085000.0,430000.0,0.0
484410,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
484411,169653,2,2016,4,1,29,510,41180,12.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
492811,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,101,17,528000,2,500000,4,2981000,17,1693000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,528000.0,500000.0,2981000.0,1693000.0,0.0
492812,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,102,16,360000,4,501000,6,2464000,17,1081000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,360000.0,501000.0,2464000.0,1081000.0,0.0
492813,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,103,10,217000,4,707000,2,1449000,11,590000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,217000.0,707000.0,1449000.0,590000.0,0.0
492814,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,104,10,346000,0,0,0,0,9,253000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,346000.0,0.0,0.0,253000.0,0.0
492815,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
492816,233031,2,2016,4,1,29,510,41180,113.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
497847,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,101,1,25000,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,25000.0,0.0,0.0,0.0,0.0
497848,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,102,1,10000,0,0,0,0,1,10000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,10000.0,0.0,0.0,10000.0,0.0
497849,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
497850,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
497851,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
497852,299046,2,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
509766,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,101,0,0,0,0,3,2181000,2,1481000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,0.0,0.0,2181000.0,1481000.0,0.0
509767,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,102,1,100000,1,115000,1,500000,1,500000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,100000.0,115000.0,500000.0,500000.0,0.0
509768,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
509769,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,104,0,0,0,0,1,308000,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,308000.0,0.0,0.0
509770,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
509771,457547,2,2016,4,1,29,510,41180,4.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
513655,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,101,14,170000,3,617000,6,3397000,12,1711000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,170000.0,617000.0,3397000.0,1711000.0,0.0
513656,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,102,28,809000,7,1147000,4,3000000,21,899000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,809000.0,1147000.0,3000000.0,899000.0,0.0
513657,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,103,8,116000,2,264000,4,2898000,6,807000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,116000.0,264000.0,2898000.0,807000.0,0.0
513658,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,104,1,10000,1,166000,2,736000,2,427000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,10000.0,166000.0,736000.0,427000.0,0.0
513659,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,105,0,0,0,0,1,1000000,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,1000000.0,0.0,0.0
513660,506249,2,2016,4,1,29,510,41180,1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
520287,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,101,24,335000,3,528000,10,5073000,21,694000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,335000.0,528000.0,5073000.0,694000.0,0.0
520288,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,102,31,1036000,4,656000,11,7012000,30,2203000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,1036000.0,656000.0,7012000.0,2203000.0,0.0
520289,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,103,17,525000,2,440000,6,3214000,12,1487000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,525000.0,440000.0,3214000.0,1487000.0,0.0
520290,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,104,12,284000,4,800000,3,1500000,8,105000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,284000.0,800000.0,1500000.0,105000.0,0.0
520291,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
520292,601050,2,2016,4,1,29,510,41180,25.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
523382,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,101,0,0,0,0,0,0,0,0,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,0.0,0.0,0.0,0.0,0.0
523383,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,2,1550000,2,1550000,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,0.0,0.0,1550000.0,1550000.0,0.0
523384,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
523385,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
523386,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
523387,637451,2,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,PLAINSCAPITAL BANK (TX),FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
524997,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,101,50,2408000,18,2765000,19,10211000,28,2641000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,2408000.0,2765000.0,10211000.0,2641000.0,0.0
524998,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,102,51,2240000,21,3048000,12,5966000,54,5235000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,2240000.0,3048000.0,5966000.0,5235000.0,0.0
524999,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,103,12,542000,6,986000,6,3248000,12,1837000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,542000.0,986000.0,3248000.0,1837000.0,0.0
525000,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,104,6,409000,2,373000,4,2633000,7,682000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,409000.0,373000.0,2633000.0,682000.0,0.0
525001,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,105,1,10000,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,10000.0,0.0,0.0,0.0,0.0
525002,657459,2,2016,4,1,29,510,41180,1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
527603,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,101,4,118000,1,150000,3,1888000,5,2058000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,118000.0,150000.0,1888000.0,2058000.0,0.0
527604,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,102,1,50000,0,0,1,375000,1,375000,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,50000.0,0.0,375000.0,375000.0,0.0
527605,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,103,2,60000,2,287000,2,908000,3,1045000,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,60000.0,287000.0,908000.0,1045000.0,0.0
527606,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,104,1,50000,1,148000,2,829000,1,50000,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,50000.0,148000.0,829000.0,50000.0,0.0
527607,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
527608,663245,2,2016,4,1,29,510,41180,16.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
547118,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,101,1,100000,1,118000,3,1750000,1,500000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,100000.0,118000.0,1750000.0,500000.0,0.0
547119,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,102,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Moderate Income (50% to 80% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
547120,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,103,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Middle Income (80% to 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
547121,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,104,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Upper Income (> 120% of MFI),1.0,0.0,0.0,0.0,0.0,0.0
547122,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,105,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Income Not Known (0),1.0,0.0,0.0,0.0,0.0,0.0
547123,723112,2,2016,4,1,29,510,41180,-1.0,N,N,S,106,0,0,0,0,0,0,0,0,0,0,Unknown,FRS,Business,Origination,Tract not Known (NA),1.0,0.0,0.0,0.0,0.0,0.0
550450,773247,2,2016,4,1,29,510,41180,1.0,N,N,S,101,2,55000,2,284000,2,1190000,3,189000,0,0,Unknown,FRS,Business,Origination,Low Income (< 50% of MFI) - excluding 0),1.0,55000.0,284000.0,1190000.0,189000.0,0.0
