rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
2713423,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,40% to 50% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713424,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,50% to 60% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713425,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,1,302000,1,302000,0,0,Unknown,FDIC,Business,Origination,60% to 70% of MFI,1.07,0.0,0.0,323140.0,323140.0,0.0
2713426,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,70% to 80% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713427,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,80% to 90% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713428,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,90% to 100% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713429,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,100% to 110% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713430,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,110% to 120% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713431,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,> 120% of MFI,1.07,0.0,0.0,0.0,0.0,0.0
2713432,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,MFI not known (income percentage = 0),1.07,0.0,0.0,0.0,0.0,0.0
2713433,58878,3,2011,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,Unknown,FDIC,Business,Origination,Tract not Known (reported as NA),1.07,0.0,0.0,0.0,0.0,0.0
8283,1,1,2012,4,1,24,510,12580,174.0,N,N,L,1,1,75000,0,0,0,0,1,75000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,78900.0,0.0,0.0,78900.0,0.0
8284,1,1,2012,4,1,24,510,12580,174.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
8285,1,1,2012,4,1,24,510,12580,174.0,N,N,L,3,10,288000,1,225000,1,300000,7,163000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,20% to 30% of MFI,1.052,302976.0,236700.0,315600.0,171476.0,0.0
8286,1,1,2012,4,1,24,510,12580,174.0,N,N,L,4,26,987000,1,103000,2,1050000,14,442000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,30% to 40% of MFI,1.052,1038324.0,108356.0,1104600.0,464984.0,0.0
8287,1,1,2012,4,1,24,510,12580,174.0,N,N,L,5,59,1997000,3,559000,2,1500000,34,918000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,40% to 50% of MFI,1.052,2100844.0,588068.0,1578000.0,965736.0,0.0
8288,1,1,2012,4,1,24,510,12580,174.0,N,N,L,6,77,2842000,8,1205000,3,1350000,45,1575000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,50% to 60% of MFI,1.052,2989784.0,1267660.0,1420200.0,1656900.0,0.0
8289,1,1,2012,4,1,24,510,12580,174.0,N,N,L,7,53,1658000,1,115000,1,425000,32,824000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,60% to 70% of MFI,1.052,1744216.0,120980.0,447100.0,866848.0,0.0
8290,1,1,2012,4,1,24,510,12580,174.0,N,N,L,8,48,1260000,1,150000,2,1000000,33,819000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,70% to 80% of MFI,1.052,1325520.0,157800.0,1052000.0,861588.0,0.0
8291,1,1,2012,4,1,24,510,12580,174.0,N,N,L,9,70,2622000,1,101000,1,350000,52,1609000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,80% to 90% of MFI,1.052,2758344.0,106252.0,368200.0,1692668.0,0.0
8292,1,1,2012,4,1,24,510,12580,174.0,N,N,L,10,31,922000,1,200000,0,0,26,640000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,90% to 100% of MFI,1.052,969944.0,210400.0,0.0,673280.0,0.0
8293,1,1,2012,4,1,24,510,12580,174.0,N,N,L,11,9,258000,0,0,0,0,4,118000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,100% to 110% of MFI,1.052,271416.0,0.0,0.0,124136.0,0.0
8294,1,1,2012,4,1,24,510,12580,174.0,N,N,L,12,9,177000,0,0,0,0,8,157000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,110% to 120% of MFI,1.052,186204.0,0.0,0.0,165164.0,0.0
8295,1,1,2012,4,1,24,510,12580,174.0,N,N,L,13,77,2630000,0,0,0,0,51,1492000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,> 120% of MFI,1.052,2766760.0,0.0,0.0,1569584.0,0.0
8296,1,1,2012,4,1,24,510,12580,174.0,N,N,L,14,1,88000,0,0,0,0,1,88000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,MFI not known (income percentage = 0),1.052,92576.0,0.0,0.0,92576.0,0.0
8297,1,1,2012,4,1,24,510,12580,174.0,N,N,L,15,8,407000,0,0,0,0,4,228000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,Tract not Known (reported as NA),1.052,428164.0,0.0,0.0,239856.0,0.0
102984,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,0.0,0.0,0.0,0.0,0.0
102985,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102986,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,20% to 30% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102987,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,4,3,132000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,30% to 40% of MFI,1.052,138864.0,0.0,0.0,0.0,0.0
102988,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,5,3,72000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,40% to 50% of MFI,1.052,75744.0,0.0,0.0,0.0,0.0
102989,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,6,9,277000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,50% to 60% of MFI,1.052,291404.0,0.0,0.0,0.0,0.0
102990,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,60% to 70% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102991,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,8,1,29000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,70% to 80% of MFI,1.052,30508.0,0.0,0.0,0.0,0.0
102992,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,9,1,28000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,80% to 90% of MFI,1.052,29456.0,0.0,0.0,0.0,0.0
102993,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,90% to 100% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102994,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,100% to 110% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102995,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,110% to 120% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
102996,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,13,4,178000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,> 120% of MFI,1.052,187256.0,0.0,0.0,0.0,0.0
102997,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,MFI not known (income percentage = 0),1.052,0.0,0.0,0.0,0.0,0.0
102998,8,1,2012,4,1,24,510,12580,-1.0,N,N,L,15,1,40000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Tract not Known (reported as NA),1.052,42080.0,0.0,0.0,0.0,0.0
167743,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,0.0,0.0,0.0,0.0,0.0
167744,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167745,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,20% to 30% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167746,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,30% to 40% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167747,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,40% to 50% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167748,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,50% to 60% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167749,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,7,1,72000,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,60% to 70% of MFI,1.052,75744.0,0.0,0.0,0.0,0.0
167750,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,70% to 80% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167751,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,9,1,41000,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,80% to 90% of MFI,1.052,43132.0,0.0,0.0,0.0,0.0
167752,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,90% to 100% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167753,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,11,1,71000,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,100% to 110% of MFI,1.052,74692.0,0.0,0.0,0.0,0.0
167754,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,110% to 120% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
167755,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,13,1,44000,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,> 120% of MFI,1.052,46288.0,0.0,0.0,0.0,0.0
167756,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,MFI not known (income percentage = 0),1.052,0.0,0.0,0.0,0.0,0.0
167757,24,1,2012,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,US BANK NA (WI),OCC,Business,Origination,Tract not Known (reported as NA),1.052,0.0,0.0,0.0,0.0,0.0
220210,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,0.0,0.0,0.0,0.0,0.0
220211,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220212,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,20% to 30% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220213,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,30% to 40% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220214,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,5,2,23000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,40% to 50% of MFI,1.052,24196.0,0.0,0.0,0.0,0.0
220215,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,6,2,45000,0,0,0,0,1,4000,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,50% to 60% of MFI,1.052,47340.0,0.0,0.0,4208.0,0.0
220216,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,60% to 70% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220217,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,8,3,15000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,70% to 80% of MFI,1.052,15780.0,0.0,0.0,0.0,0.0
220218,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,80% to 90% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220219,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,90% to 100% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220220,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,100% to 110% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220221,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,110% to 120% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
220222,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,13,3,21000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,> 120% of MFI,1.052,22092.0,0.0,0.0,0.0,0.0
220223,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,MFI not known (income percentage = 0),1.052,0.0,0.0,0.0,0.0,0.0
220224,209,1,2012,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Tract not Known (reported as NA),1.052,0.0,0.0,0.0,0.0,0.0
247088,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,0.0,0.0,0.0,0.0,0.0
247089,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247090,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,20% to 30% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247091,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,30% to 40% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247092,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,40% to 50% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247093,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,50% to 60% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247094,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,2,1352000,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,60% to 70% of MFI,1.052,0.0,0.0,1422304.0,0.0,0.0
247095,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,70% to 80% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247096,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,80% to 90% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247097,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,90% to 100% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247098,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,100% to 110% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247099,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,110% to 120% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247100,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,> 120% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
247101,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,MFI not known (income percentage = 0),1.052,0.0,0.0,0.0,0.0,0.0
247102,249,1,2012,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF PA (PA),OCC,Business,Origination,Tract not Known (reported as NA),1.052,0.0,0.0,0.0,0.0,0.0
257843,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,0.0,0.0,0.0,0.0,0.0
257844,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,10% to 20% of MFI,1.052,0.0,0.0,0.0,0.0,0.0
257845,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,3,2,50000,0,0,1,750000,1,20000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,20% to 30% of MFI,1.052,52600.0,0.0,789000.0,21040.0,0.0
257846,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,4,10,397000,0,0,0,0,5,170000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,30% to 40% of MFI,1.052,417644.0,0.0,0.0,178840.0,0.0
257847,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,5,39,1473000,8,1671000,5,2332000,25,945000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,40% to 50% of MFI,1.052,1549596.0,1757892.0,2453264.0,994140.0,0.0
257848,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,6,34,1235000,6,1181000,21,8751000,23,3596000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,50% to 60% of MFI,1.052,1299220.0,1242412.0,9206052.0,3782992.0,0.0
257849,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,7,24,1203000,8,1518000,2,1800000,14,790000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,60% to 70% of MFI,1.052,1265556.0,1596936.0,1893600.0,831080.0,0.0
257850,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,8,19,752000,1,160000,3,1340000,12,705000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,70% to 80% of MFI,1.052,791104.0,168320.0,1409680.0,741660.0,0.0
257851,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,9,21,933000,5,950000,6,3772000,8,319000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,80% to 90% of MFI,1.052,981516.0,999400.0,3968144.0,335588.0,0.0
257852,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,10,6,247000,2,392000,3,1375000,4,232000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,90% to 100% of MFI,1.052,259844.0,412384.0,1446500.0,244064.0,0.0
257853,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,11,20,852000,3,550000,3,1785000,12,1297000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,100% to 110% of MFI,1.052,896304.0,578600.0,1877820.0,1364444.0,0.0
257854,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,12,2,126000,0,0,1,500000,0,0,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,110% to 120% of MFI,1.052,132552.0,0.0,526000.0,0.0,0.0
257855,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,13,34,1583000,3,411000,6,2713000,26,1615000,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,> 120% of MFI,1.052,1665316.0,432372.0,2854076.0,1698980.0,0.0
257856,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,14,0,0,0,0,2,640000,0,0,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,MFI not known (income percentage = 0),1.052,0.0,0.0,673280.0,0.0,0.0
257857,1316,1,2012,4,1,24,510,12580,129.0,N,N,L,15,1,80000,0,0,0,0,0,0,0,0,PNC BANK N.A. (PA),OCC,Business,Origination,Tract not Known (reported as NA),1.052,84160.0,0.0,0.0,0.0,0.0
303158,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,1,2,11000,0,0,0,0,0,0,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.052,11572.0,0.0,0.0,0.0,0.0
303159,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,2,1,1000,0,0,0,0,1,1000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,10% to 20% of MFI,1.052,1052.0,0.0,0.0,1052.0,0.0
303160,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,3,11,17000,0,0,0,0,7,10000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,20% to 30% of MFI,1.052,17884.0,0.0,0.0,10520.0,0.0
303161,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,4,23,67000,0,0,0,0,18,50000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,30% to 40% of MFI,1.052,70484.0,0.0,0.0,52600.0,0.0
303162,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,5,64,263000,0,0,0,0,33,137000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,40% to 50% of MFI,1.052,276676.0,0.0,0.0,144124.0,0.0
303163,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,6,62,287000,0,0,0,0,42,206000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,50% to 60% of MFI,1.052,301924.0,0.0,0.0,216712.0,0.0
303164,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,7,39,311000,0,0,0,0,26,268000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,60% to 70% of MFI,1.052,327172.0,0.0,0.0,281936.0,0.0
303165,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,8,48,252000,0,0,0,0,37,209000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,70% to 80% of MFI,1.052,265104.0,0.0,0.0,219868.0,0.0
303166,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,9,36,146000,0,0,0,0,21,79000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,80% to 90% of MFI,1.052,153592.0,0.0,0.0,83108.0,0.0
303167,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,10,26,154000,0,0,0,0,20,100000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,90% to 100% of MFI,1.052,162008.0,0.0,0.0,105200.0,0.0
303168,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,11,22,92000,0,0,0,0,10,28000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,100% to 110% of MFI,1.052,96784.0,0.0,0.0,29456.0,0.0
303169,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,12,4,12000,0,0,0,0,3,9000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,110% to 120% of MFI,1.052,12624.0,0.0,0.0,9468.0,0.0
303170,1461,1,2012,4,1,24,510,12580,1.0,N,N,L,13,39,166000,0,0,0,0,24,99000,0,0,"CITIBANK, N.A. (NY)",OCC,Business,Origination,> 120% of MFI,1.052,174632.0,0.0,0.0,104148.0,0.0
