rownumber,respondentID,agency_code,activity_year,state,county,msa,census_tract,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group,loan_indicator
182656,249,1,2017,24,510,12580.0,601.0,1.0,N,N,L,4,N
182657,249,1,2017,24,510,12580.0,704.0,1.0,N,N,L,4,N
182658,249,1,2017,24,510,12580.0,805.0,1.0,N,N,L,4,N
182659,249,1,2017,24,510,12580.0,806.0,1.0,N,N,L,4,N
182660,249,1,2017,24,510,12580.0,904.0,1.0,N,N,L,4,N
182661,249,1,2017,24,510,12580.0,908.0,1.0,N,N,L,4,Y
182662,249,1,2017,24,510,12580.0,909.0,1.0,N,N,L,4,N
182663,249,1,2017,24,510,12580.0,1001.0,1.0,N,N,L,4,N
182664,249,1,2017,24,510,12580.0,1002.0,1.0,N,N,L,4,N
182665,249,1,2017,24,510,12580.0,1204.0,1.0,N,N,L,4,N
182666,249,1,2017,24,510,12580.0,1403.0,1.0,N,N,L,4,N
182667,249,1,2017,24,510,12580.0,1506.0,1.0,N,N,L,4,N
182668,249,1,2017,24,510,12580.0,1512.0,1.0,N,N,L,4,N
182669,249,1,2017,24,510,12580.0,1513.0,1.0,N,N,L,4,N
182670,249,1,2017,24,510,12580.0,1601.0,1.0,N,N,L,4,N
182671,249,1,2017,24,510,12580.0,1802.0,1.0,N,N,L,4,N
182672,249,1,2017,24,510,12580.0,1901.0,1.0,N,N,L,4,N
182673,249,1,2017,24,510,12580.0,1903.0,1.0,N,N,L,4,N
182674,249,1,2017,24,510,12580.0,2001.0,1.0,N,N,L,4,N
182675,249,1,2017,24,510,12580.0,2004.0,1.0,N,N,L,4,N
182676,249,1,2017,24,510,12580.0,2007.02,1.0,N,N,L,4,N
182677,249,1,2017,24,510,12580.0,2502.07,1.0,N,N,L,4,N
182678,249,1,2017,24,510,12580.0,2504.02,1.0,N,N,L,4,N
182679,249,1,2017,24,510,12580.0,2604.01,1.0,N,N,L,4,N
182680,249,1,2017,24,510,12580.0,2604.03,1.0,N,N,L,4,N
182681,249,1,2017,24,510,12580.0,2604.04,1.0,N,N,L,4,N
182682,249,1,2017,24,510,12580.0,2606.05,1.0,N,N,L,4,N
182683,249,1,2017,24,510,12580.0,2716.0,1.0,N,N,L,4,Y
182684,249,1,2017,24,510,12580.0,2718.02,1.0,N,N,L,4,N
182685,249,1,2017,24,510,12580.0,701.0,1.0,N,N,L,5,N
182686,249,1,2017,24,510,12580.0,802.0,1.0,N,N,L,5,N
182687,249,1,2017,24,510,12580.0,803.01,1.0,N,N,L,5,N
182688,249,1,2017,24,510,12580.0,803.02,1.0,N,N,L,5,N
182689,249,1,2017,24,510,12580.0,905.0,1.0,N,N,L,5,N
182690,249,1,2017,24,510,12580.0,907.0,1.0,N,N,L,5,N
182691,249,1,2017,24,510,12580.0,1203.0,1.0,N,N,L,5,N
182692,249,1,2017,24,510,12580.0,1301.0,1.0,N,N,L,5,N
182693,249,1,2017,24,510,12580.0,1302.0,1.0,N,N,L,5,N
182694,249,1,2017,24,510,12580.0,1303.0,1.0,N,N,L,5,N
182695,249,1,2017,24,510,12580.0,1304.0,1.0,N,N,L,5,N
182696,249,1,2017,24,510,12580.0,1502.0,1.0,N,N,L,5,N
182697,249,1,2017,24,510,12580.0,1508.0,1.0,N,N,L,5,N
182698,249,1,2017,24,510,12580.0,1510.0,1.0,N,N,L,5,N
182699,249,1,2017,24,510,12580.0,1602.0,1.0,N,N,L,5,N
182700,249,1,2017,24,510,12580.0,1603.0,1.0,N,N,L,5,N
182701,249,1,2017,24,510,12580.0,1604.0,1.0,N,N,L,5,N
182702,249,1,2017,24,510,12580.0,1605.0,1.0,N,N,L,5,N
182703,249,1,2017,24,510,12580.0,1606.0,1.0,N,N,L,5,N
182704,249,1,2017,24,510,12580.0,1607.0,1.0,N,N,L,5,N
182705,249,1,2017,24,510,12580.0,1608.01,1.0,N,N,L,5,N
182706,249,1,2017,24,510,12580.0,1703.0,1.0,N,N,L,5,Y
182707,249,1,2017,24,510,12580.0,1902.0,1.0,N,N,L,5,N
182708,249,1,2017,24,510,12580.0,2002.0,1.0,N,N,L,5,N
182709,249,1,2017,24,510,12580.0,2007.01,1.0,N,N,L,5,N
182710,249,1,2017,24,510,12580.0,2008.0,1.0,N,N,L,5,N
182711,249,1,2017,24,510,12580.0,2102.0,1.0,N,N,L,5,N
182712,249,1,2017,24,510,12580.0,2501.02,1.0,N,N,L,5,N
182713,249,1,2017,24,510,12580.0,2502.03,1.0,N,N,L,5,N
182714,249,1,2017,24,510,12580.0,2503.01,1.0,N,N,L,5,Y
182715,249,1,2017,24,510,12580.0,2504.01,1.0,N,N,L,5,N
182716,249,1,2017,24,510,12580.0,2505.0,1.0,N,N,L,5,Y
182717,249,1,2017,24,510,12580.0,2602.01,1.0,N,N,L,5,N
182718,249,1,2017,24,510,12580.0,2602.02,1.0,N,N,L,5,N
182719,249,1,2017,24,510,12580.0,2602.03,1.0,N,N,L,5,Y
182720,249,1,2017,24,510,12580.0,2603.01,1.0,N,N,L,5,Y
182721,249,1,2017,24,510,12580.0,2607.0,1.0,N,N,L,5,N
182722,249,1,2017,24,510,12580.0,2804.02,1.0,N,N,L,5,N
182723,249,1,2017,24,510,12580.0,2804.04,1.0,N,N,L,5,N
182724,249,1,2017,24,510,12580.0,603.0,1.0,N,N,L,6,N
182725,249,1,2017,24,510,12580.0,604.0,1.0,N,N,L,6,N
182726,249,1,2017,24,510,12580.0,801.02,1.0,N,N,L,6,N
182727,249,1,2017,24,510,12580.0,901.0,1.0,N,N,L,6,N
182728,249,1,2017,24,510,12580.0,906.0,1.0,N,N,L,6,N
182729,249,1,2017,24,510,12580.0,1205.0,1.0,N,N,L,6,N
182730,249,1,2017,24,510,12580.0,1503.0,1.0,N,N,L,6,N
182731,249,1,2017,24,510,12580.0,1504.0,1.0,N,N,L,6,N
182732,249,1,2017,24,510,12580.0,1505.0,1.0,N,N,L,6,N
182733,249,1,2017,24,510,12580.0,1507.01,1.0,N,N,L,6,N
182734,249,1,2017,24,510,12580.0,1511.0,1.0,N,N,L,6,N
182735,249,1,2017,24,510,12580.0,1608.02,1.0,N,N,L,6,N
182736,249,1,2017,24,510,12580.0,1701.0,1.0,N,N,L,6,N
182737,249,1,2017,24,510,12580.0,2006.0,1.0,N,N,L,6,N
182738,249,1,2017,24,510,12580.0,2101.0,1.0,N,N,L,6,N
182739,249,1,2017,24,510,12580.0,2301.0,1.0,N,N,L,6,Y
182740,249,1,2017,24,510,12580.0,2502.05,1.0,N,N,L,6,Y
182741,249,1,2017,24,510,12580.0,2502.06,1.0,N,N,L,6,Y
182742,249,1,2017,24,510,12580.0,2503.03,1.0,N,N,L,6,N
182743,249,1,2017,24,510,12580.0,2603.02,1.0,N,N,L,6,N
182744,249,1,2017,24,510,12580.0,2604.02,1.0,N,N,L,6,N
182745,249,1,2017,24,510,12580.0,2608.0,1.0,N,N,L,6,N
182746,249,1,2017,24,510,12580.0,2610.0,1.0,N,N,L,6,N
182747,249,1,2017,24,510,12580.0,2707.01,1.0,N,N,L,6,N
182748,249,1,2017,24,510,12580.0,2707.02,1.0,N,N,L,6,Y
182749,249,1,2017,24,510,12580.0,2708.01,1.0,N,N,L,6,N
182750,249,1,2017,24,510,12580.0,2708.02,1.0,N,N,L,6,N
182751,249,1,2017,24,510,12580.0,2708.05,1.0,N,N,L,6,N
182752,249,1,2017,24,510,12580.0,2709.03,1.0,N,N,L,6,N
182753,249,1,2017,24,510,12580.0,2710.01,1.0,N,N,L,6,N
182754,249,1,2017,24,510,12580.0,2710.02,1.0,N,N,L,6,N
182755,249,1,2017,24,510,12580.0,2717.0,1.0,N,N,L,6,N
182756,249,1,2017,24,510,12580.0,2718.01,1.0,N,N,L,6,N
182757,249,1,2017,24,510,12580.0,2720.07,1.0,N,N,L,6,N
182758,249,1,2017,24,510,12580.0,2801.01,1.0,N,N,L,6,Y
182759,249,1,2017,24,510,12580.0,2801.02,1.0,N,N,L,6,N
182760,249,1,2017,24,510,12580.0,2803.01,1.0,N,N,L,6,N
182761,249,1,2017,24,510,12580.0,2803.02,1.0,N,N,L,6,N
182762,249,1,2017,24,510,12580.0,202.0,1.0,N,N,L,7,N
182763,249,1,2017,24,510,12580.0,602.0,1.0,N,N,L,7,N
182764,249,1,2017,24,510,12580.0,801.01,1.0,N,N,L,7,N
182765,249,1,2017,24,510,12580.0,903.0,1.0,N,N,L,7,N
182766,249,1,2017,24,510,12580.0,1206.0,1.0,N,N,L,7,N
182767,249,1,2017,24,510,12580.0,1207.0,1.0,N,N,L,7,N
182768,249,1,2017,24,510,12580.0,1308.03,1.0,N,N,L,7,N
182769,249,1,2017,24,510,12580.0,1308.04,1.0,N,N,L,7,N
182770,249,1,2017,24,510,12580.0,1507.02,1.0,N,N,L,7,N
182771,249,1,2017,24,510,12580.0,1509.0,1.0,N,N,L,7,N
182772,249,1,2017,24,510,12580.0,2501.01,1.0,N,N,L,7,N
182773,249,1,2017,24,510,12580.0,2601.01,1.0,N,N,L,7,N
182774,249,1,2017,24,510,12580.0,2605.01,1.0,N,N,L,7,N
182775,249,1,2017,24,510,12580.0,2708.03,1.0,N,N,L,7,Y
182776,249,1,2017,24,510,12580.0,2720.06,1.0,N,N,L,7,N
182777,249,1,2017,24,510,12580.0,2802.0,1.0,N,N,L,7,N
182778,249,1,2017,24,510,12580.0,902.0,1.0,N,N,L,8,N
182779,249,1,2017,24,510,12580.0,2501.03,1.0,N,N,L,8,N
182780,249,1,2017,24,510,12580.0,2601.02,1.0,N,N,L,8,N
182781,249,1,2017,24,510,12580.0,2701.01,1.0,N,N,L,8,N
182782,249,1,2017,24,510,12580.0,2705.02,1.0,N,N,L,8,N
182783,249,1,2017,24,510,12580.0,2707.03,1.0,N,N,L,8,N
182784,249,1,2017,24,510,12580.0,2709.01,1.0,N,N,L,8,N
182785,249,1,2017,24,510,12580.0,2709.02,1.0,N,N,L,8,N
182786,249,1,2017,24,510,12580.0,2720.04,1.0,N,N,L,8,N
182787,249,1,2017,24,510,12580.0,2720.05,1.0,N,N,L,8,N
182788,249,1,2017,24,510,12580.0,2804.01,1.0,N,N,L,8,N
182789,249,1,2017,24,510,12580.0,401.0,1.0,N,N,L,9,Y
182790,249,1,2017,24,510,12580.0,1101.0,1.0,N,N,L,9,N
182791,249,1,2017,24,510,12580.0,1306.0,1.0,N,N,L,9,Y
182792,249,1,2017,24,510,12580.0,1308.05,1.0,N,N,L,9,N
182793,249,1,2017,24,510,12580.0,1308.06,1.0,N,N,L,9,N
182794,249,1,2017,24,510,12580.0,2701.02,1.0,N,N,L,9,N
182795,249,1,2017,24,510,12580.0,2703.01,1.0,N,N,L,9,N
182796,249,1,2017,24,510,12580.0,2703.02,1.0,N,N,L,9,N
182797,249,1,2017,24,510,12580.0,2704.01,1.0,N,N,L,9,N
182798,249,1,2017,24,510,12580.0,2704.02,1.0,N,N,L,9,Y
182799,249,1,2017,24,510,12580.0,2706.0,1.0,N,N,L,9,N
182800,249,1,2017,24,510,12580.0,2804.03,1.0,N,N,L,9,N
182801,249,1,2017,24,510,12580.0,302.0,1.0,N,N,L,10,N
182802,249,1,2017,24,510,12580.0,1201.0,1.0,N,N,L,10,Y
182803,249,1,2017,24,510,12580.0,1307.0,1.0,N,N,L,10,N
182804,249,1,2017,24,510,12580.0,2609.0,1.0,N,N,L,10,N
182805,249,1,2017,24,510,12580.0,2705.01,1.0,N,N,L,10,N
182806,249,1,2017,24,510,12580.0,2708.04,1.0,N,N,L,10,N
182807,249,1,2017,24,510,12580.0,2711.01,1.0,N,N,L,10,N
182808,249,1,2017,24,510,12580.0,2719.0,1.0,N,N,L,10,Y
182809,249,1,2017,24,510,12580.0,1102.0,1.0,N,N,L,11,Y
182810,249,1,2017,24,510,12580.0,1202.01,1.0,N,N,L,11,N
182811,249,1,2017,24,510,12580.0,2404.0,1.0,N,N,L,11,N
182812,249,1,2017,24,510,12580.0,2702.0,1.0,N,N,L,11,Y
182813,249,1,2017,24,510,12580.0,2720.03,1.0,N,N,L,11,N
182814,249,1,2017,24,510,12580.0,102.0,1.0,N,N,L,12,N
182815,249,1,2017,24,510,12580.0,105.0,1.0,N,N,L,12,N
182816,249,1,2017,24,510,12580.0,201.0,1.0,N,N,L,12,N
182817,249,1,2017,24,510,12580.0,101.0,1.0,N,N,L,13,N
182818,249,1,2017,24,510,12580.0,103.0,1.0,N,N,L,13,N
182819,249,1,2017,24,510,12580.0,104.0,1.0,N,N,L,13,N
182820,249,1,2017,24,510,12580.0,203.0,1.0,N,N,L,13,N
182821,249,1,2017,24,510,12580.0,1202.02,1.0,N,N,L,13,N
182822,249,1,2017,24,510,12580.0,1401.0,1.0,N,N,L,13,N
182823,249,1,2017,24,510,12580.0,2201.0,1.0,N,N,L,13,N
182824,249,1,2017,24,510,12580.0,2302.0,1.0,N,N,L,13,N
182825,249,1,2017,24,510,12580.0,2303.0,1.0,N,N,L,13,N
182826,249,1,2017,24,510,12580.0,2401.0,1.0,N,N,L,13,Y
182827,249,1,2017,24,510,12580.0,2402.0,1.0,N,N,L,13,N
182828,249,1,2017,24,510,12580.0,2403.0,1.0,N,N,L,13,N
182829,249,1,2017,24,510,12580.0,2611.0,1.0,N,N,L,13,N
182830,249,1,2017,24,510,12580.0,2711.02,1.0,N,N,L,13,N
182831,249,1,2017,24,510,12580.0,2712.0,1.0,N,N,L,13,N
182832,249,1,2017,24,510,12580.0,2713.0,1.0,N,N,L,13,N
182833,249,1,2017,24,510,12580.0,2714.0,1.0,N,N,L,13,N
182834,249,1,2017,24,510,12580.0,2715.01,1.0,N,N,L,13,N
182835,249,1,2017,24,510,12580.0,2715.03,1.0,N,N,L,13,N
182836,249,1,2017,24,510,12580.0,402.0,1.0,N,N,L,14,N
182837,249,1,2017,24,510,12580.0,1003.0,1.0,N,N,L,14,N
182838,249,1,2017,24,510,12580.0,1402.0,1.0,N,N,L,14,N
182839,249,1,2017,24,510,12580.0,1803.0,1.0,N,N,L,14,N
182840,249,1,2017,24,510,12580.0,2506.0,1.0,N,N,L,14,N
193406,1316,1,2017,24,510,12580.0,808.0,10.0,N,N,L,2,Y
193407,1316,1,2017,24,510,12580.0,1801.0,10.0,N,N,L,2,N
193408,1316,1,2017,24,510,12580.0,2502.04,10.0,N,N,L,2,N
193409,1316,1,2017,24,510,12580.0,2805.0,10.0,N,N,L,2,Y
193410,1316,1,2017,24,510,12580.0,301.0,10.0,N,N,L,3,Y
193411,1316,1,2017,24,510,12580.0,702.0,10.0,N,N,L,3,Y
193412,1316,1,2017,24,510,12580.0,703.0,10.0,N,N,L,3,Y
193413,1316,1,2017,24,510,12580.0,804.0,10.0,N,N,L,3,N
193414,1316,1,2017,24,510,12580.0,807.0,10.0,N,N,L,3,N
193415,1316,1,2017,24,510,12580.0,1501.0,10.0,N,N,L,3,Y
193416,1316,1,2017,24,510,12580.0,1702.0,10.0,N,N,L,3,N
193417,1316,1,2017,24,510,12580.0,2003.0,10.0,N,N,L,3,Y
193418,1316,1,2017,24,510,12580.0,2005.0,10.0,N,N,L,3,Y
193419,1316,1,2017,24,510,12580.0,2603.03,10.0,N,N,L,3,Y
193420,1316,1,2017,24,510,12580.0,2606.04,10.0,N,N,L,3,N
193421,1316,1,2017,24,510,12580.0,601.0,10.0,N,N,L,4,Y
193422,1316,1,2017,24,510,12580.0,704.0,10.0,N,N,L,4,Y
193423,1316,1,2017,24,510,12580.0,805.0,10.0,N,N,L,4,N
193424,1316,1,2017,24,510,12580.0,806.0,10.0,N,N,L,4,N
193425,1316,1,2017,24,510,12580.0,904.0,10.0,N,N,L,4,Y
193426,1316,1,2017,24,510,12580.0,908.0,10.0,N,N,L,4,Y
193427,1316,1,2017,24,510,12580.0,909.0,10.0,N,N,L,4,N
193428,1316,1,2017,24,510,12580.0,1001.0,10.0,N,N,L,4,N
193429,1316,1,2017,24,510,12580.0,1002.0,10.0,N,N,L,4,N
193430,1316,1,2017,24,510,12580.0,1204.0,10.0,N,N,L,4,Y
193431,1316,1,2017,24,510,12580.0,1403.0,10.0,N,N,L,4,Y
193432,1316,1,2017,24,510,12580.0,1506.0,10.0,N,N,L,4,N
193433,1316,1,2017,24,510,12580.0,1512.0,10.0,N,N,L,4,Y
193434,1316,1,2017,24,510,12580.0,1513.0,10.0,N,N,L,4,N
193435,1316,1,2017,24,510,12580.0,1601.0,10.0,N,N,L,4,Y
193436,1316,1,2017,24,510,12580.0,1802.0,10.0,N,N,L,4,N
193437,1316,1,2017,24,510,12580.0,1901.0,10.0,N,N,L,4,N
193438,1316,1,2017,24,510,12580.0,1903.0,10.0,N,N,L,4,Y
193439,1316,1,2017,24,510,12580.0,2001.0,10.0,N,N,L,4,N
193440,1316,1,2017,24,510,12580.0,2004.0,10.0,N,N,L,4,N
193441,1316,1,2017,24,510,12580.0,2007.02,10.0,N,N,L,4,N
193442,1316,1,2017,24,510,12580.0,2502.07,10.0,N,N,L,4,N
193443,1316,1,2017,24,510,12580.0,2504.02,10.0,N,N,L,4,N
193444,1316,1,2017,24,510,12580.0,2604.01,10.0,N,N,L,4,Y
193445,1316,1,2017,24,510,12580.0,2604.03,10.0,N,N,L,4,N
193446,1316,1,2017,24,510,12580.0,2604.04,10.0,N,N,L,4,Y
193447,1316,1,2017,24,510,12580.0,2606.05,10.0,N,N,L,4,Y
193448,1316,1,2017,24,510,12580.0,2716.0,10.0,N,N,L,4,N
193449,1316,1,2017,24,510,12580.0,2718.02,10.0,N,N,L,4,Y
193450,1316,1,2017,24,510,12580.0,701.0,10.0,N,N,L,5,N
193451,1316,1,2017,24,510,12580.0,802.0,10.0,N,N,L,5,Y
193452,1316,1,2017,24,510,12580.0,803.01,10.0,N,N,L,5,N
193453,1316,1,2017,24,510,12580.0,803.02,10.0,N,N,L,5,N
193454,1316,1,2017,24,510,12580.0,905.0,10.0,N,N,L,5,Y
193455,1316,1,2017,24,510,12580.0,907.0,10.0,N,N,L,5,Y
193456,1316,1,2017,24,510,12580.0,1203.0,10.0,N,N,L,5,Y
193457,1316,1,2017,24,510,12580.0,1301.0,10.0,N,N,L,5,Y
193458,1316,1,2017,24,510,12580.0,1302.0,10.0,N,N,L,5,Y
193459,1316,1,2017,24,510,12580.0,1303.0,10.0,N,N,L,5,Y
193460,1316,1,2017,24,510,12580.0,1304.0,10.0,N,N,L,5,N
193461,1316,1,2017,24,510,12580.0,1502.0,10.0,N,N,L,5,N
193462,1316,1,2017,24,510,12580.0,1508.0,10.0,N,N,L,5,N
193463,1316,1,2017,24,510,12580.0,1510.0,10.0,N,N,L,5,Y
193464,1316,1,2017,24,510,12580.0,1602.0,10.0,N,N,L,5,N
193465,1316,1,2017,24,510,12580.0,1603.0,10.0,N,N,L,5,Y
193466,1316,1,2017,24,510,12580.0,1604.0,10.0,N,N,L,5,Y
193467,1316,1,2017,24,510,12580.0,1605.0,10.0,N,N,L,5,Y
193468,1316,1,2017,24,510,12580.0,1606.0,10.0,N,N,L,5,Y
193469,1316,1,2017,24,510,12580.0,1607.0,10.0,N,N,L,5,N
193470,1316,1,2017,24,510,12580.0,1608.01,10.0,N,N,L,5,N
193471,1316,1,2017,24,510,12580.0,1703.0,10.0,N,N,L,5,Y
193472,1316,1,2017,24,510,12580.0,1902.0,10.0,N,N,L,5,Y
193473,1316,1,2017,24,510,12580.0,2002.0,10.0,N,N,L,5,Y
193474,1316,1,2017,24,510,12580.0,2007.01,10.0,N,N,L,5,N
193475,1316,1,2017,24,510,12580.0,2008.0,10.0,N,N,L,5,Y
193476,1316,1,2017,24,510,12580.0,2102.0,10.0,N,N,L,5,Y
193477,1316,1,2017,24,510,12580.0,2501.02,10.0,N,N,L,5,Y
193478,1316,1,2017,24,510,12580.0,2502.03,10.0,N,N,L,5,Y
193479,1316,1,2017,24,510,12580.0,2503.01,10.0,N,N,L,5,Y
193480,1316,1,2017,24,510,12580.0,2504.01,10.0,N,N,L,5,Y
193481,1316,1,2017,24,510,12580.0,2505.0,10.0,N,N,L,5,Y
193482,1316,1,2017,24,510,12580.0,2602.01,10.0,N,N,L,5,Y
193483,1316,1,2017,24,510,12580.0,2602.02,10.0,N,N,L,5,N
193484,1316,1,2017,24,510,12580.0,2602.03,10.0,N,N,L,5,Y
193485,1316,1,2017,24,510,12580.0,2603.01,10.0,N,N,L,5,N
193486,1316,1,2017,24,510,12580.0,2607.0,10.0,N,N,L,5,Y
193487,1316,1,2017,24,510,12580.0,2804.02,10.0,N,N,L,5,N
193488,1316,1,2017,24,510,12580.0,2804.04,10.0,N,N,L,5,N
193489,1316,1,2017,24,510,12580.0,603.0,10.0,N,N,L,6,Y
193490,1316,1,2017,24,510,12580.0,604.0,10.0,N,N,L,6,N
193491,1316,1,2017,24,510,12580.0,801.02,10.0,N,N,L,6,Y
193492,1316,1,2017,24,510,12580.0,901.0,10.0,N,N,L,6,N
193493,1316,1,2017,24,510,12580.0,906.0,10.0,N,N,L,6,Y
193494,1316,1,2017,24,510,12580.0,1205.0,10.0,N,N,L,6,Y
193495,1316,1,2017,24,510,12580.0,1503.0,10.0,N,N,L,6,Y
193496,1316,1,2017,24,510,12580.0,1504.0,10.0,N,N,L,6,Y
193497,1316,1,2017,24,510,12580.0,1505.0,10.0,N,N,L,6,Y
193498,1316,1,2017,24,510,12580.0,1507.01,10.0,N,N,L,6,Y
193499,1316,1,2017,24,510,12580.0,1511.0,10.0,N,N,L,6,Y
193500,1316,1,2017,24,510,12580.0,1608.02,10.0,N,N,L,6,Y
193501,1316,1,2017,24,510,12580.0,1701.0,10.0,N,N,L,6,Y
193502,1316,1,2017,24,510,12580.0,2006.0,10.0,N,N,L,6,Y
193503,1316,1,2017,24,510,12580.0,2101.0,10.0,N,N,L,6,Y
193504,1316,1,2017,24,510,12580.0,2301.0,10.0,N,N,L,6,Y
193505,1316,1,2017,24,510,12580.0,2502.05,10.0,N,N,L,6,Y
193506,1316,1,2017,24,510,12580.0,2502.06,10.0,N,N,L,6,Y
193507,1316,1,2017,24,510,12580.0,2503.03,10.0,N,N,L,6,Y
193508,1316,1,2017,24,510,12580.0,2603.02,10.0,N,N,L,6,N
193509,1316,1,2017,24,510,12580.0,2604.02,10.0,N,N,L,6,Y
193510,1316,1,2017,24,510,12580.0,2608.0,10.0,N,N,L,6,Y
193511,1316,1,2017,24,510,12580.0,2610.0,10.0,N,N,L,6,N
193512,1316,1,2017,24,510,12580.0,2707.01,10.0,N,N,L,6,N
193513,1316,1,2017,24,510,12580.0,2707.02,10.0,N,N,L,6,Y
193514,1316,1,2017,24,510,12580.0,2708.01,10.0,N,N,L,6,Y
193515,1316,1,2017,24,510,12580.0,2708.02,10.0,N,N,L,6,N
193516,1316,1,2017,24,510,12580.0,2708.05,10.0,N,N,L,6,Y
193517,1316,1,2017,24,510,12580.0,2709.03,10.0,N,N,L,6,Y
193518,1316,1,2017,24,510,12580.0,2710.01,10.0,N,N,L,6,N
193519,1316,1,2017,24,510,12580.0,2710.02,10.0,N,N,L,6,Y
193520,1316,1,2017,24,510,12580.0,2717.0,10.0,N,N,L,6,Y
193521,1316,1,2017,24,510,12580.0,2718.01,10.0,N,N,L,6,Y
193522,1316,1,2017,24,510,12580.0,2720.07,10.0,N,N,L,6,Y
193523,1316,1,2017,24,510,12580.0,2801.01,10.0,N,N,L,6,Y
193524,1316,1,2017,24,510,12580.0,2801.02,10.0,N,N,L,6,Y
193525,1316,1,2017,24,510,12580.0,2803.01,10.0,N,N,L,6,Y
193526,1316,1,2017,24,510,12580.0,2803.02,10.0,N,N,L,6,N
193527,1316,1,2017,24,510,12580.0,202.0,10.0,N,N,L,7,Y
193528,1316,1,2017,24,510,12580.0,602.0,10.0,N,N,L,7,Y
193529,1316,1,2017,24,510,12580.0,801.01,10.0,N,N,L,7,Y
193530,1316,1,2017,24,510,12580.0,903.0,10.0,N,N,L,7,Y
193531,1316,1,2017,24,510,12580.0,1206.0,10.0,N,N,L,7,Y
193532,1316,1,2017,24,510,12580.0,1207.0,10.0,N,N,L,7,Y
193533,1316,1,2017,24,510,12580.0,1308.03,10.0,N,N,L,7,Y
193534,1316,1,2017,24,510,12580.0,1308.04,10.0,N,N,L,7,Y
193535,1316,1,2017,24,510,12580.0,1507.02,10.0,N,N,L,7,N
193536,1316,1,2017,24,510,12580.0,1509.0,10.0,N,N,L,7,Y
193537,1316,1,2017,24,510,12580.0,2501.01,10.0,N,N,L,7,Y
193538,1316,1,2017,24,510,12580.0,2601.01,10.0,N,N,L,7,Y
193539,1316,1,2017,24,510,12580.0,2605.01,10.0,N,N,L,7,Y
193540,1316,1,2017,24,510,12580.0,2708.03,10.0,N,N,L,7,N
193541,1316,1,2017,24,510,12580.0,2720.06,10.0,N,N,L,7,Y
193542,1316,1,2017,24,510,12580.0,2802.0,10.0,N,N,L,7,Y
193543,1316,1,2017,24,510,12580.0,902.0,10.0,N,N,L,8,Y
193544,1316,1,2017,24,510,12580.0,2501.03,10.0,N,N,L,8,Y
193545,1316,1,2017,24,510,12580.0,2601.02,10.0,N,N,L,8,Y
193546,1316,1,2017,24,510,12580.0,2701.01,10.0,N,N,L,8,Y
193547,1316,1,2017,24,510,12580.0,2705.02,10.0,N,N,L,8,N
193548,1316,1,2017,24,510,12580.0,2707.03,10.0,N,N,L,8,Y
193549,1316,1,2017,24,510,12580.0,2709.01,10.0,N,N,L,8,N
193550,1316,1,2017,24,510,12580.0,2709.02,10.0,N,N,L,8,N
193551,1316,1,2017,24,510,12580.0,2720.04,10.0,N,N,L,8,Y
193552,1316,1,2017,24,510,12580.0,2720.05,10.0,N,N,L,8,Y
193553,1316,1,2017,24,510,12580.0,2804.01,10.0,N,N,L,8,Y
193554,1316,1,2017,24,510,12580.0,401.0,10.0,N,N,L,9,Y
193555,1316,1,2017,24,510,12580.0,1101.0,10.0,N,N,L,9,Y
193556,1316,1,2017,24,510,12580.0,1306.0,10.0,N,N,L,9,Y
193557,1316,1,2017,24,510,12580.0,1308.05,10.0,N,N,L,9,Y
193558,1316,1,2017,24,510,12580.0,1308.06,10.0,N,N,L,9,Y
193559,1316,1,2017,24,510,12580.0,2701.02,10.0,N,N,L,9,N
193560,1316,1,2017,24,510,12580.0,2703.01,10.0,N,N,L,9,N
193561,1316,1,2017,24,510,12580.0,2703.02,10.0,N,N,L,9,Y
193562,1316,1,2017,24,510,12580.0,2704.01,10.0,N,N,L,9,Y
193563,1316,1,2017,24,510,12580.0,2704.02,10.0,N,N,L,9,Y
193564,1316,1,2017,24,510,12580.0,2706.0,10.0,N,N,L,9,Y
193565,1316,1,2017,24,510,12580.0,2804.03,10.0,N,N,L,9,N
193566,1316,1,2017,24,510,12580.0,302.0,10.0,N,N,L,10,Y
193567,1316,1,2017,24,510,12580.0,1201.0,10.0,N,N,L,10,Y
193568,1316,1,2017,24,510,12580.0,1307.0,10.0,N,N,L,10,Y
193569,1316,1,2017,24,510,12580.0,2609.0,10.0,N,N,L,10,Y
193570,1316,1,2017,24,510,12580.0,2705.01,10.0,N,N,L,10,Y
193571,1316,1,2017,24,510,12580.0,2708.04,10.0,N,N,L,10,Y
193572,1316,1,2017,24,510,12580.0,2711.01,10.0,N,N,L,10,Y
193573,1316,1,2017,24,510,12580.0,2719.0,10.0,N,N,L,10,Y
193574,1316,1,2017,24,510,12580.0,1102.0,10.0,N,N,L,11,Y
193575,1316,1,2017,24,510,12580.0,1202.01,10.0,N,N,L,11,Y
193576,1316,1,2017,24,510,12580.0,2404.0,10.0,N,N,L,11,Y
193577,1316,1,2017,24,510,12580.0,2702.0,10.0,N,N,L,11,Y
193578,1316,1,2017,24,510,12580.0,2720.03,10.0,N,N,L,11,Y
193579,1316,1,2017,24,510,12580.0,102.0,10.0,N,N,L,12,Y
