rownumber,activity_year,loan_type,action_taken_type,state,county,msa,census_tract,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest
5014,2017,4,6,24,510,12580.0,2602.01,N,L,5,3,68000,0,0,0,0,0,0
5015,2017,4,6,24,510,12580.0,2602.02,N,L,5,0,0,0,0,0,0,0,0
5016,2017,4,6,24,510,12580.0,2602.03,N,L,5,0,0,0,0,0,0,0,0
5017,2017,4,6,24,510,12580.0,2603.01,N,L,5,0,0,0,0,0,0,0,0
5018,2017,4,6,24,510,12580.0,2607.0,N,L,5,4,118000,0,0,0,0,0,0
5019,2017,4,6,24,510,12580.0,2804.02,N,L,5,0,0,0,0,0,0,0,0
5020,2017,4,6,24,510,12580.0,2804.04,N,L,5,0,0,0,0,0,0,0,0
5022,2017,4,6,24,510,12580.0,603.0,N,L,6,0,0,0,0,0,0,0,0
5023,2017,4,6,24,510,12580.0,604.0,N,L,6,0,0,0,0,0,0,0,0
5024,2017,4,6,24,510,12580.0,801.02,N,L,6,1,1000,0,0,0,0,0,0
5025,2017,4,6,24,510,12580.0,901.0,N,L,6,0,0,0,0,0,0,0,0
5026,2017,4,6,24,510,12580.0,906.0,N,L,6,1,7000,0,0,0,0,0,0
5027,2017,4,6,24,510,12580.0,1205.0,N,L,6,1,7000,0,0,0,0,0,0
5028,2017,4,6,24,510,12580.0,1503.0,N,L,6,0,0,0,0,0,0,0,0
5029,2017,4,6,24,510,12580.0,1504.0,N,L,6,1,21000,0,0,0,0,0,0
5030,2017,4,6,24,510,12580.0,1505.0,N,L,6,0,0,0,0,0,0,0,0
5031,2017,4,6,24,510,12580.0,1507.01,N,L,6,2,42000,0,0,0,0,1,1000
5032,2017,4,6,24,510,12580.0,1511.0,N,L,6,2,12000,1,180000,0,0,0,0
5033,2017,4,6,24,510,12580.0,1608.02,N,L,6,0,0,0,0,0,0,0,0
5034,2017,4,6,24,510,12580.0,1701.0,N,L,6,1,15000,0,0,0,0,0,0
5035,2017,4,6,24,510,12580.0,2006.0,N,L,6,0,0,0,0,0,0,0,0
5036,2017,4,6,24,510,12580.0,2101.0,N,L,6,0,0,0,0,0,0,0,0
5037,2017,4,6,24,510,12580.0,2301.0,N,L,6,1,42000,0,0,1,668000,0,0
5038,2017,4,6,24,510,12580.0,2502.05,N,L,6,3,55000,0,0,0,0,0,0
5039,2017,4,6,24,510,12580.0,2502.06,N,L,6,2,119000,2,324000,0,0,0,0
5040,2017,4,6,24,510,12580.0,2503.03,N,L,6,0,0,0,0,0,0,0,0
5041,2017,4,6,24,510,12580.0,2603.02,N,L,6,2,33000,0,0,0,0,0,0
5042,2017,4,6,24,510,12580.0,2604.02,N,L,6,3,58000,0,0,0,0,0,0
5043,2017,4,6,24,510,12580.0,2608.0,N,L,6,2,45000,0,0,0,0,0,0
5044,2017,4,6,24,510,12580.0,2610.0,N,L,6,0,0,0,0,0,0,0,0
5045,2017,4,6,24,510,12580.0,2707.01,N,L,6,0,0,0,0,0,0,0,0
5046,2017,4,6,24,510,12580.0,2707.02,N,L,6,1,37000,0,0,0,0,0,0
5047,2017,4,6,24,510,12580.0,2708.01,N,L,6,0,0,0,0,0,0,0,0
5048,2017,4,6,24,510,12580.0,2708.02,N,L,6,0,0,0,0,0,0,0,0
5049,2017,4,6,24,510,12580.0,2708.05,N,L,6,0,0,1,182000,1,476000,0,0
5050,2017,4,6,24,510,12580.0,2709.03,N,L,6,0,0,0,0,0,0,0,0
5051,2017,4,6,24,510,12580.0,2710.01,N,L,6,0,0,0,0,0,0,0,0
5052,2017,4,6,24,510,12580.0,2710.02,N,L,6,0,0,0,0,0,0,0,0
5053,2017,4,6,24,510,12580.0,2717.0,N,L,6,0,0,0,0,0,0,0,0
5054,2017,4,6,24,510,12580.0,2718.01,N,L,6,0,0,0,0,0,0,0,0
5055,2017,4,6,24,510,12580.0,2720.07,N,L,6,0,0,0,0,0,0,0,0
5056,2017,4,6,24,510,12580.0,2801.01,N,L,6,4,119000,0,0,0,0,0,0
5057,2017,4,6,24,510,12580.0,2801.02,N,L,6,4,84000,0,0,0,0,0,0
5058,2017,4,6,24,510,12580.0,2803.01,N,L,6,0,0,0,0,0,0,0,0
5059,2017,4,6,24,510,12580.0,2803.02,N,L,6,0,0,0,0,0,0,0,0
5061,2017,4,6,24,510,12580.0,202.0,N,L,7,0,0,0,0,0,0,0,0
5062,2017,4,6,24,510,12580.0,602.0,N,L,7,0,0,0,0,0,0,0,0
5063,2017,4,6,24,510,12580.0,801.01,N,L,7,0,0,0,0,0,0,0,0
5064,2017,4,6,24,510,12580.0,903.0,N,L,7,1,22000,0,0,0,0,0,0
5065,2017,4,6,24,510,12580.0,1206.0,N,L,7,6,231000,0,0,0,0,0,0
5066,2017,4,6,24,510,12580.0,1207.0,N,L,7,4,127000,0,0,0,0,0,0
5067,2017,4,6,24,510,12580.0,1308.03,N,L,7,1,37000,0,0,0,0,0,0
5068,2017,4,6,24,510,12580.0,1308.04,N,L,7,2,62000,0,0,0,0,0,0
5069,2017,4,6,24,510,12580.0,1507.02,N,L,7,0,0,0,0,0,0,0,0
5070,2017,4,6,24,510,12580.0,1509.0,N,L,7,1,13000,0,0,0,0,0,0
5071,2017,4,6,24,510,12580.0,2501.01,N,L,7,1,1000,0,0,0,0,0,0
5072,2017,4,6,24,510,12580.0,2601.01,N,L,7,0,0,0,0,0,0,0,0
5073,2017,4,6,24,510,12580.0,2605.01,N,L,7,1,38000,0,0,0,0,0,0
5074,2017,4,6,24,510,12580.0,2708.03,N,L,7,0,0,0,0,0,0,0,0
5075,2017,4,6,24,510,12580.0,2720.06,N,L,7,0,0,0,0,0,0,0,0
5076,2017,4,6,24,510,12580.0,2802.0,N,L,7,0,0,0,0,0,0,0,0
5078,2017,4,6,24,510,12580.0,902.0,N,L,8,2,39000,0,0,0,0,0,0
5079,2017,4,6,24,510,12580.0,2501.03,N,L,8,0,0,0,0,0,0,0,0
5080,2017,4,6,24,510,12580.0,2601.02,N,L,8,0,0,0,0,0,0,0,0
5081,2017,4,6,24,510,12580.0,2701.01,N,L,8,1,1000,0,0,0,0,0,0
5082,2017,4,6,24,510,12580.0,2705.02,N,L,8,1,48000,0,0,0,0,0,0
5083,2017,4,6,24,510,12580.0,2707.03,N,L,8,0,0,0,0,0,0,0,0
5084,2017,4,6,24,510,12580.0,2709.01,N,L,8,0,0,0,0,0,0,0,0
5085,2017,4,6,24,510,12580.0,2709.02,N,L,8,0,0,0,0,0,0,0,0
5086,2017,4,6,24,510,12580.0,2720.04,N,L,8,0,0,0,0,0,0,0,0
5087,2017,4,6,24,510,12580.0,2720.05,N,L,8,0,0,0,0,0,0,0,0
5088,2017,4,6,24,510,12580.0,2804.01,N,L,8,0,0,0,0,0,0,0,0
5090,2017,4,6,24,510,12580.0,401.0,N,L,9,14,393000,1,170000,0,0,1,170000
5091,2017,4,6,24,510,12580.0,1101.0,N,L,9,0,0,0,0,0,0,0,0
5092,2017,4,6,24,510,12580.0,1306.0,N,L,9,1,2000,0,0,0,0,0,0
5093,2017,4,6,24,510,12580.0,1308.05,N,L,9,0,0,0,0,0,0,0,0
5094,2017,4,6,24,510,12580.0,1308.06,N,L,9,2,31000,0,0,0,0,0,0
5095,2017,4,6,24,510,12580.0,2701.02,N,L,9,2,13000,0,0,0,0,0,0
5096,2017,4,6,24,510,12580.0,2703.01,N,L,9,2,44000,0,0,0,0,0,0
5097,2017,4,6,24,510,12580.0,2703.02,N,L,9,0,0,0,0,0,0,0,0
5098,2017,4,6,24,510,12580.0,2704.01,N,L,9,1,1000,0,0,0,0,0,0
5099,2017,4,6,24,510,12580.0,2704.02,N,L,9,2,55000,0,0,0,0,0,0
5100,2017,4,6,24,510,12580.0,2706.0,N,L,9,1,12000,0,0,0,0,0,0
5101,2017,4,6,24,510,12580.0,2804.03,N,L,9,2,58000,0,0,0,0,0,0
5103,2017,4,6,24,510,12580.0,302.0,N,L,10,3,196000,0,0,1,272000,0,0
5104,2017,4,6,24,510,12580.0,1201.0,N,L,10,1,1000,0,0,0,0,0,0
5105,2017,4,6,24,510,12580.0,1307.0,N,L,10,2,36000,0,0,0,0,0,0
5106,2017,4,6,24,510,12580.0,2609.0,N,L,10,3,94000,0,0,0,0,0,0
5107,2017,4,6,24,510,12580.0,2705.01,N,L,10,2,8000,0,0,0,0,0,0
5108,2017,4,6,24,510,12580.0,2708.04,N,L,10,3,159000,1,102000,0,0,0,0
5109,2017,4,6,24,510,12580.0,2711.01,N,L,10,0,0,0,0,0,0,0,0
5110,2017,4,6,24,510,12580.0,2719.0,N,L,10,1,62000,0,0,0,0,0,0
5112,2017,4,6,24,510,12580.0,1102.0,N,L,11,9,128000,1,235000,0,0,0,0
5113,2017,4,6,24,510,12580.0,1202.01,N,L,11,0,0,0,0,0,0,0,0
5114,2017,4,6,24,510,12580.0,2404.0,N,L,11,1,29000,0,0,0,0,0,0
5115,2017,4,6,24,510,12580.0,2702.0,N,L,11,0,0,1,135000,0,0,0,0
5116,2017,4,6,24,510,12580.0,2720.03,N,L,11,5,136000,0,0,0,0,0,0
5118,2017,4,6,24,510,12580.0,102.0,N,L,12,1,1000,0,0,0,0,0,0
5119,2017,4,6,24,510,12580.0,105.0,N,L,12,0,0,0,0,0,0,0,0
5120,2017,4,6,24,510,12580.0,201.0,N,L,12,0,0,0,0,0,0,0,0
5122,2017,4,6,24,510,12580.0,101.0,N,L,13,2,58000,0,0,0,0,0,0
5123,2017,4,6,24,510,12580.0,103.0,N,L,13,0,0,0,0,0,0,0,0
5124,2017,4,6,24,510,12580.0,104.0,N,L,13,3,66000,0,0,0,0,0,0
5125,2017,4,6,24,510,12580.0,203.0,N,L,13,1,48000,1,250000,0,0,0,0
5126,2017,4,6,24,510,12580.0,1202.02,N,L,13,2,22000,0,0,0,0,0,0
5127,2017,4,6,24,510,12580.0,1401.0,N,L,13,0,0,0,0,0,0,0,0
5128,2017,4,6,24,510,12580.0,2201.0,N,L,13,0,0,0,0,0,0,0,0
5129,2017,4,6,24,510,12580.0,2302.0,N,L,13,5,123000,0,0,0,0,0,0
5130,2017,4,6,24,510,12580.0,2303.0,N,L,13,4,149000,0,0,0,0,0,0
5131,2017,4,6,24,510,12580.0,2401.0,N,L,13,1,19000,0,0,0,0,0,0
5132,2017,4,6,24,510,12580.0,2402.0,N,L,13,2,93000,0,0,1,500000,1,500000
5133,2017,4,6,24,510,12580.0,2403.0,N,L,13,0,0,0,0,0,0,0,0
5134,2017,4,6,24,510,12580.0,2611.0,N,L,13,2,41000,0,0,0,0,0,0
5135,2017,4,6,24,510,12580.0,2711.02,N,L,13,0,0,0,0,0,0,0,0
5136,2017,4,6,24,510,12580.0,2712.0,N,L,13,0,0,0,0,0,0,0,0
5137,2017,4,6,24,510,12580.0,2713.0,N,L,13,2,10000,0,0,0,0,0,0
5138,2017,4,6,24,510,12580.0,2714.0,N,L,13,3,51000,0,0,0,0,0,0
5139,2017,4,6,24,510,12580.0,2715.01,N,L,13,0,0,0,0,0,0,0,0
5140,2017,4,6,24,510,12580.0,2715.03,N,L,13,0,0,0,0,0,0,0,0
5142,2017,4,6,24,510,12580.0,402.0,N,L,14,0,0,0,0,0,0,0,0
5143,2017,4,6,24,510,12580.0,1402.0,N,L,14,0,0,0,0,0,0,0,0
5144,2017,4,6,24,510,12580.0,1803.0,N,L,14,2,64000,0,0,0,0,0,0
5145,2017,4,6,24,510,12580.0,2506.0,N,L,14,4,137000,0,0,0,0,0,0
1685,2017,5,1,24,510,12580.0,2805.0,N,L,2,1,14000,0,0,0,0,0,0
1687,2017,5,1,24,510,12580.0,2502.05,N,L,6,1,1000,0,0,0,0,0,0
1689,2017,5,1,24,510,12580.0,2501.03,N,L,8,0,0,1,225000,0,0,1,225000
1691,2017,5,1,24,510,12580.0,2706.0,N,L,9,1,4000,0,0,0,0,1,4000
1693,2017,5,1,24,510,12580.0,1307.0,N,L,10,1,3000,0,0,0,0,0,0
1694,2017,5,1,24,510,12580.0,2609.0,N,L,10,0,0,1,200000,0,0,1,200000
1696,2017,5,1,24,510,12580.0,2720.03,N,L,11,1,12000,0,0,0,0,1,12000
1685,2017,5,6,24,510,12580.0,2805.0,N,L,2,0,0,0,0,0,0,0,0
1687,2017,5,6,24,510,12580.0,2502.05,N,L,6,0,0,0,0,0,0,0,0
1689,2017,5,6,24,510,12580.0,2501.03,N,L,8,0,0,0,0,0,0,0,0
1691,2017,5,6,24,510,12580.0,2706.0,N,L,9,0,0,0,0,0,0,0,0
1693,2017,5,6,24,510,12580.0,1307.0,N,L,10,0,0,0,0,0,0,0,0
1694,2017,5,6,24,510,12580.0,2609.0,N,L,10,0,0,0,0,0,0,0,0
1696,2017,5,6,24,510,12580.0,2720.03,N,L,11,0,0,0,0,0,0,0,0
4932,2016,4,1,24,510,12580.0,1702.0,N,L,1,12,62000,0,0,0,0,5,35000
4934,2016,4,1,24,510,12580.0,1402.0,N,L,2,16,101000,0,0,0,0,12,77000
4935,2016,4,1,24,510,12580.0,2502.04,N,L,2,3,55000,0,0,0,0,2,4000
4936,2016,4,1,24,510,12580.0,2805.0,N,L,2,26,230000,2,359000,0,0,11,396000
4938,2016,4,1,24,510,12580.0,301.0,N,L,3,44,552000,2,440000,1,1000000,27,1342000
4939,2016,4,1,24,510,12580.0,703.0,N,L,3,27,257000,0,0,0,0,14,163000
4940,2016,4,1,24,510,12580.0,704.0,N,L,3,20,196000,0,0,0,0,9,45000
4941,2016,4,1,24,510,12580.0,808.0,N,L,3,8,142000,0,0,0,0,4,74000
4942,2016,4,1,24,510,12580.0,904.0,N,L,3,17,236000,2,275000,4,2306000,7,365000
4943,2016,4,1,24,510,12580.0,909.0,N,L,3,14,138000,0,0,0,0,9,122000
4944,2016,4,1,24,510,12580.0,1002.0,N,L,3,5,39000,0,0,0,0,1,3000
4945,2016,4,1,24,510,12580.0,1701.0,N,L,3,36,328000,1,120000,0,0,23,252000
4946,2016,4,1,24,510,12580.0,1703.0,N,L,3,9,106000,1,121000,0,0,6,81000
4947,2016,4,1,24,510,12580.0,1801.0,N,L,3,10,150000,0,0,0,0,3,33000
4948,2016,4,1,24,510,12580.0,1901.0,N,L,3,14,110000,1,104000,1,500000,7,193000
4949,2016,4,1,24,510,12580.0,2003.0,N,L,3,13,111000,0,0,0,0,4,41000
4950,2016,4,1,24,510,12580.0,2606.04,N,L,3,4,3000,0,0,0,0,1,1000
4952,2016,4,1,24,510,12580.0,801.02,N,L,4,20,258000,0,0,0,0,9,81000
4953,2016,4,1,24,510,12580.0,803.02,N,L,4,12,158000,0,0,0,0,4,31000
4954,2016,4,1,24,510,12580.0,804.0,N,L,4,1,25000,0,0,0,0,0,0
4955,2016,4,1,24,510,12580.0,807.0,N,L,4,10,84000,0,0,0,0,8,42000
4956,2016,4,1,24,510,12580.0,907.0,N,L,4,15,150000,3,405000,0,0,10,112000
4957,2016,4,1,24,510,12580.0,1001.0,N,L,4,11,79000,0,0,0,0,6,39000
4958,2016,4,1,24,510,12580.0,1204.0,N,L,4,25,399000,0,0,0,0,14,259000
4959,2016,4,1,24,510,12580.0,1302.0,N,L,4,7,110000,0,0,0,0,4,60000
4960,2016,4,1,24,510,12580.0,1501.0,N,L,4,16,70000,0,0,0,0,8,16000
4961,2016,4,1,24,510,12580.0,1502.0,N,L,4,12,163000,1,250000,1,319000,11,723000
4962,2016,4,1,24,510,12580.0,1512.0,N,L,4,9,50000,0,0,0,0,7,45000
4963,2016,4,1,24,510,12580.0,1601.0,N,L,4,10,81000,0,0,0,0,8,67000
4964,2016,4,1,24,510,12580.0,1602.0,N,L,4,4,41000,0,0,0,0,2,35000
4965,2016,4,1,24,510,12580.0,1603.0,N,L,4,4,24000,0,0,0,0,4,24000
4966,2016,4,1,24,510,12580.0,1604.0,N,L,4,7,19000,0,0,0,0,2,13000
4967,2016,4,1,24,510,12580.0,1605.0,N,L,4,27,409000,1,150000,1,818000,21,237000
4968,2016,4,1,24,510,12580.0,1607.0,N,L,4,20,76000,0,0,0,0,10,43000
4969,2016,4,1,24,510,12580.0,1802.0,N,L,4,7,33000,1,143000,0,0,5,164000
4970,2016,4,1,24,510,12580.0,1903.0,N,L,4,20,126000,0,0,0,0,10,80000
4971,2016,4,1,24,510,12580.0,2004.0,N,L,4,9,100000,0,0,2,899000,7,417000
4972,2016,4,1,24,510,12580.0,2005.0,N,L,4,39,644000,1,170000,2,1110000,18,282000
4973,2016,4,1,24,510,12580.0,2006.0,N,L,4,32,574000,1,200000,3,1390000,14,423000
4974,2016,4,1,24,510,12580.0,2502.07,N,L,4,13,106000,0,0,1,318000,5,15000
4975,2016,4,1,24,510,12580.0,2503.01,N,L,4,20,109000,3,500000,4,1950000,12,262000
4976,2016,4,1,24,510,12580.0,2504.02,N,L,4,14,75000,1,130000,0,0,10,175000
4977,2016,4,1,24,510,12580.0,2505.0,N,L,4,91,2000000,8,1365000,7,3490000,25,477000
4978,2016,4,1,24,510,12580.0,2707.01,N,L,4,3,17000,0,0,0,0,2,16000
4979,2016,4,1,24,510,12580.0,2720.06,N,L,4,93,962000,0,0,0,0,54,598000
4981,2016,4,1,24,510,12580.0,402.0,N,L,5,36,401000,1,106000,0,0,13,93000
4982,2016,4,1,24,510,12580.0,602.0,N,L,5,33,279000,0,0,0,0,20,225000
4983,2016,4,1,24,510,12580.0,701.0,N,L,5,8,48000,0,0,0,0,3,20000
4984,2016,4,1,24,510,12580.0,702.0,N,L,5,12,56000,0,0,0,0,8,42000
4985,2016,4,1,24,510,12580.0,802.0,N,L,5,17,128000,1,159000,0,0,11,231000
4986,2016,4,1,24,510,12580.0,803.01,N,L,5,2,5000,0,0,0,0,1,2000
4987,2016,4,1,24,510,12580.0,805.0,N,L,5,11,80000,1,221000,0,0,7,266000
4988,2016,4,1,24,510,12580.0,806.0,N,L,5,10,47000,0,0,0,0,7,29000
4989,2016,4,1,24,510,12580.0,905.0,N,L,5,41,390000,1,200000,0,0,27,267000
4990,2016,4,1,24,510,12580.0,908.0,N,L,5,48,726000,3,514000,5,3187000,24,358000
4991,2016,4,1,24,510,12580.0,1206.0,N,L,5,125,1386000,5,822000,2,1020000,73,1605000
4992,2016,4,1,24,510,12580.0,1301.0,N,L,5,6,22000,0,0,0,0,5,21000
4993,2016,4,1,24,510,12580.0,1303.0,N,L,5,23,480000,1,175000,0,0,6,58000
4994,2016,4,1,24,510,12580.0,1304.0,N,L,5,11,122000,0,0,0,0,10,115000
4995,2016,4,1,24,510,12580.0,1403.0,N,L,5,23,106000,0,0,0,0,16,70000
4996,2016,4,1,24,510,12580.0,1503.0,N,L,5,6,13000,0,0,0,0,2,2000
4997,2016,4,1,24,510,12580.0,1504.0,N,L,5,28,363000,0,0,0,0,10,101000
4998,2016,4,1,24,510,12580.0,1505.0,N,L,5,33,346000,2,400000,1,350000,14,406000
4999,2016,4,1,24,510,12580.0,1508.0,N,L,5,31,223000,1,192000,1,638000,19,103000
5000,2016,4,1,24,510,12580.0,1510.0,N,L,5,31,285000,0,0,1,425000,23,585000
5001,2016,4,1,24,510,12580.0,1513.0,N,L,5,29,358000,1,114000,1,262000,8,62000
5002,2016,4,1,24,510,12580.0,1608.02,N,L,5,13,79000,0,0,1,870000,10,913000
5003,2016,4,1,24,510,12580.0,1803.0,N,L,5,28,538000,1,250000,1,900000,10,114000
5004,2016,4,1,24,510,12580.0,1902.0,N,L,5,14,144000,0,0,0,0,10,37000
5005,2016,4,1,24,510,12580.0,2001.0,N,L,5,5,60000,0,0,0,0,5,60000
5006,2016,4,1,24,510,12580.0,2101.0,N,L,5,73,996000,6,1257000,7,4227000,37,863000
5007,2016,4,1,24,510,12580.0,2303.0,N,L,5,35,474000,4,754000,0,0,17,771000
5008,2016,4,1,24,510,12580.0,2501.02,N,L,5,9,113000,0,0,0,0,1,1000
5009,2016,4,1,24,510,12580.0,2502.03,N,L,5,12,124000,0,0,0,0,6,69000
5010,2016,4,1,24,510,12580.0,2502.05,N,L,5,63,630000,2,418000,6,3774000,37,802000
5011,2016,4,1,24,510,12580.0,2504.01,N,L,5,48,454000,0,0,2,1044000,26,1280000
5012,2016,4,1,24,510,12580.0,2602.02,N,L,5,23,162000,0,0,0,0,16,115000
5013,2016,4,1,24,510,12580.0,2602.03,N,L,5,13,104000,0,0,0,0,9,88000
5014,2016,4,1,24,510,12580.0,2603.03,N,L,5,24,377000,3,550000,2,1000000,7,130000
5015,2016,4,1,24,510,12580.0,2604.03,N,L,5,20,469000,1,110000,2,879000,10,962000
5016,2016,4,1,24,510,12580.0,2607.0,N,L,5,61,797000,3,518000,4,2168000,33,849000
5017,2016,4,1,24,510,12580.0,2608.0,N,L,5,49,565000,3,483000,2,639000,20,456000
5018,2016,4,1,24,510,12580.0,2610.0,N,L,5,22,216000,0,0,0,0,10,27000
5019,2016,4,1,24,510,12580.0,2710.01,N,L,5,5,24000,0,0,0,0,3,21000
5020,2016,4,1,24,510,12580.0,2718.01,N,L,5,20,217000,1,150000,1,515000,12,594000
5021,2016,4,1,24,510,12580.0,2718.02,N,L,5,18,166000,0,0,0,0,10,81000
5022,2016,4,1,24,510,12580.0,2801.02,N,L,5,72,628000,1,200000,3,2019000,47,583000
5024,2016,4,1,24,510,12580.0,302.0,N,L,6,105,2046000,4,590000,7,4005000,44,1462000
5025,2016,4,1,24,510,12580.0,601.0,N,L,6,8,83000,0,0,0,0,5,52000
5026,2016,4,1,24,510,12580.0,901.0,N,L,6,29,114000,0,0,0,0,23,96000
5027,2016,4,1,24,510,12580.0,906.0,N,L,6,7,22000,0,0,0,0,5,20000
5028,2016,4,1,24,510,12580.0,1207.0,N,L,6,64,1034000,3,525000,1,289000,26,680000
5029,2016,4,1,24,510,12580.0,1506.0,N,L,6,18,330000,1,125000,1,643000,12,199000
5030,2016,4,1,24,510,12580.0,1509.0,N,L,6,12,47000,0,0,0,0,7,31000
5031,2016,4,1,24,510,12580.0,1606.0,N,L,6,13,200000,0,0,0,0,9,31000
5032,2016,4,1,24,510,12580.0,2002.0,N,L,6,24,449000,4,737000,1,300000,7,94000
5033,2016,4,1,24,510,12580.0,2007.01,N,L,6,17,88000,0,0,0,0,14,82000
5034,2016,4,1,24,510,12580.0,2007.02,N,L,6,10,49000,0,0,0,0,3,18000
5035,2016,4,1,24,510,12580.0,2008.0,N,L,6,28,274000,0,0,0,0,18,165000
5036,2016,4,1,24,510,12580.0,2102.0,N,L,6,69,1275000,3,609000,8,4428000,25,1262000
5037,2016,4,1,24,510,12580.0,2301.0,N,L,6,61,544000,2,286000,6,4021000,29,1347000
5038,2016,4,1,24,510,12580.0,2503.03,N,L,6,33,603000,0,0,2,759000,8,66000
5039,2016,4,1,24,510,12580.0,2601.01,N,L,6,53,488000,2,254000,0,0,34,346000
5040,2016,4,1,24,510,12580.0,2602.01,N,L,6,23,169000,1,150000,0,0,13,71000
5041,2016,4,1,24,510,12580.0,2603.01,N,L,6,17,88000,1,102000,0,0,8,120000
5042,2016,4,1,24,510,12580.0,2603.02,N,L,6,22,349000,1,205000,1,805000,14,1170000
5043,2016,4,1,24,510,12580.0,2604.01,N,L,6,18,151000,0,0,0,0,7,70000
5044,2016,4,1,24,510,12580.0,2604.02,N,L,6,33,555000,1,120000,5,2904000,11,633000
5045,2016,4,1,24,510,12580.0,2604.04,N,L,6,116,1759000,13,2182000,15,8764000,46,2993000
5046,2016,4,1,24,510,12580.0,2605.01,N,L,6,66,420000,5,873000,2,900000,38,244000
5047,2016,4,1,24,510,12580.0,2606.05,N,L,6,170,3021000,10,1815000,12,7412000,74,2189000
5048,2016,4,1,24,510,12580.0,2707.02,N,L,6,13,68000,1,197000,1,555000,8,27000
5049,2016,4,1,24,510,12580.0,2710.02,N,L,6,18,118000,0,0,0,0,14,107000
5050,2016,4,1,24,510,12580.0,2716.0,N,L,6,22,107000,0,0,0,0,16,89000
5051,2016,4,1,24,510,12580.0,2717.0,N,L,6,35,445000,0,0,0,0,24,206000
5052,2016,4,1,24,510,12580.0,2720.07,N,L,6,96,883000,4,597000,1,750000,70,865000
5053,2016,4,1,24,510,12580.0,2803.01,N,L,6,22,369000,1,200000,0,0,12,60000
5054,2016,4,1,24,510,12580.0,2803.02,N,L,6,20,222000,1,131000,0,0,12,79000
5055,2016,4,1,24,510,12580.0,2804.04,N,L,6,6,34000,0,0,0,0,5,30000
5057,2016,4,1,24,510,12580.0,202.0,N,L,7,39,409000,0,0,0,0,27,304000
5058,2016,4,1,24,510,12580.0,603.0,N,L,7,18,363000,0,0,0,0,11,287000
5059,2016,4,1,24,510,12580.0,1101.0,N,L,7,111,1222000,3,469000,4,1648000,57,1342000
5060,2016,4,1,24,510,12580.0,1308.03,N,L,7,24,173000,1,113000,0,0,14,255000
5061,2016,4,1,24,510,12580.0,1507.01,N,L,7,7,20000,0,0,0,0,7,20000
5062,2016,4,1,24,510,12580.0,1507.02,N,L,7,7,35000,1,228000,0,0,6,18000
5063,2016,4,1,24,510,12580.0,1511.0,N,L,7,52,493000,0,0,0,0,35,344000
5064,2016,4,1,24,510,12580.0,1608.01,N,L,7,13,48000,0,0,0,0,8,29000
5065,2016,4,1,24,510,12580.0,2501.03,N,L,7,64,940000,2,395000,0,0,22,342000
5066,2016,4,1,24,510,12580.0,2502.06,N,L,7,83,1701000,9,1547000,8,4026000,36,1481000
5067,2016,4,1,24,510,12580.0,2601.02,N,L,7,19,171000,0,0,0,0,12,139000
5068,2016,4,1,24,510,12580.0,2708.02,N,L,7,17,168000,0,0,1,885000,13,958000
5069,2016,4,1,24,510,12580.0,2709.01,N,L,7,11,65000,0,0,0,0,8,52000
5070,2016,4,1,24,510,12580.0,2709.02,N,L,7,9,36000,0,0,0,0,8,33000
5071,2016,4,1,24,510,12580.0,2711.01,N,L,7,15,95000,0,0,0,0,8,66000
5072,2016,4,1,24,510,12580.0,2720.04,N,L,7,123,1162000,1,225000,0,0,78,855000
5073,2016,4,1,24,510,12580.0,2720.05,N,L,7,137,1384000,1,250000,1,273000,93,788000
5074,2016,4,1,24,510,12580.0,2801.01,N,L,7,94,1295000,5,945000,1,488000,50,1254000
5075,2016,4,1,24,510,12580.0,2804.02,N,L,7,6,182000,0,0,0,0,5,96000
5077,2016,4,1,24,510,12580.0,604.0,N,L,8,12,94000,1,212000,0,0,8,274000
5078,2016,4,1,24,510,12580.0,801.01,N,L,8,20,137000,0,0,0,0,10,61000
5079,2016,4,1,24,510,12580.0,1202.02,N,L,8,41,602000,0,0,0,0,23,238000
5080,2016,4,1,24,510,12580.0,1203.0,N,L,8,51,522000,1,169000,2,531000,28,636000
5081,2016,4,1,24,510,12580.0,1205.0,N,L,8,49,710000,3,560000,1,550000,29,559000
5082,2016,4,1,24,510,12580.0,1306.0,N,L,8,123,1696000,2,400000,6,4075000,59,849000
5083,2016,4,1,24,510,12580.0,2501.01,N,L,8,20,76000,0,0,0,0,13,58000
5084,2016,4,1,24,510,12580.0,2701.01,N,L,8,11,93000,0,0,1,600000,6,660000
5085,2016,4,1,24,510,12580.0,2701.02,N,L,8,16,139000,0,0,0,0,8,27000
5086,2016,4,1,24,510,12580.0,2703.01,N,L,8,23,251000,0,0,0,0,13,120000
5087,2016,4,1,24,510,12580.0,2703.02,N,L,8,16,107000,1,200000,2,702000,12,611000
5088,2016,4,1,24,510,12580.0,2704.01,N,L,8,52,275000,0,0,2,1189000,35,838000
5089,2016,4,1,24,510,12580.0,2704.02,N,L,8,33,320000,0,0,2,1050000,17,1249000
5090,2016,4,1,24,510,12580.0,2705.01,N,L,8,62,537000,0,0,0,0,38,391000
5091,2016,4,1,24,510,12580.0,2708.01,N,L,8,26,164000,0,0,0,0,18,77000
