rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans
299618,1461,1,2010,4,1,24,510,12580.0,1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
299619,1461,1,2010,4,1,24,510,12580.0,1.0,N,N,L,13,1,50000,0,0,0,0,1,50000,0,0,1,50000
299620,1461,1,2010,4,1,24,510,12580.0,1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
299621,1461,1,2010,4,1,24,510,12580.0,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
404585,7745,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
404586,7745,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
404587,7745,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
404588,7745,1,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
404589,7745,1,2010,4,1,24,510,12580.0,,N,N,L,5,1,21000,0,0,0,0,0,0,0,0,1,21000
404590,7745,1,2010,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
404591,7745,1,2010,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
404592,7745,1,2010,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
404593,7745,1,2010,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
404594,7745,1,2010,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
404595,7745,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
404596,7745,1,2010,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
404597,7745,1,2010,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
404598,7745,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
404599,7745,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
441776,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
441777,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,2,0,0,0,0,1,1000000,0,0,0,0,1,1000000
441778,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,3,0,0,1,150000,0,0,0,0,0,0,1,150000
441779,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,4,1,100000,0,0,0,0,0,0,0,0,1,100000
441780,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,5,0,0,4,570000,4,1950000,2,255000,0,0,8,2520000
441781,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,6,2,158000,1,150000,1,300000,1,89000,0,0,4,608000
441782,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,7,2,130000,3,750000,5,4200000,0,0,0,0,10,5080000
441783,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,8,7,599000,8,1700000,13,6150000,1,350000,0,0,28,8449000
441784,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,9,2,135000,1,200000,2,827000,1,477000,0,0,5,1162000
441785,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,10,0,0,0,0,1,450000,1,450000,0,0,1,450000
441786,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
441787,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,12,1,100000,0,0,1,331000,0,0,0,0,2,431000
441788,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,13,1,25000,1,167000,4,1580000,2,525000,0,0,6,1772000
441789,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
441790,13044,1,2010,4,1,24,510,12580.0,1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
509287,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
509288,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
509289,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
509290,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
509291,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,5,1,25000,1,125000,0,0,0,0,0,0,2,150000
509292,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
509293,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,7,1,30000,0,0,0,0,1,30000,0,0,1,30000
509294,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,8,3,142000,1,103000,0,0,0,0,4,245000,4,245000
509295,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
509296,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
509297,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
509298,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
509299,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
509300,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
509301,13688,1,2010,4,1,24,510,12580.0,13.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
514729,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
514730,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
514731,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
514732,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
514733,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,5,0,0,0,0,1,372000,0,0,1,372000,1,372000
514734,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
514735,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
514736,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
514737,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
514738,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
514739,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
514740,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
514741,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
514742,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
514743,13688,1,2010,4,6,24,510,12580.0,13.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
588236,15576,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
588237,15576,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
588238,15576,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
588239,15576,1,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
588240,15576,1,2010,4,1,24,510,12580.0,,N,N,L,5,3,140000,0,0,0,0,0,0,0,0,3,140000
588241,15576,1,2010,4,1,24,510,12580.0,,N,N,L,6,1,21000,0,0,0,0,0,0,0,0,1,21000
588242,15576,1,2010,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
588243,15576,1,2010,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
588244,15576,1,2010,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
588245,15576,1,2010,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
588246,15576,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
588247,15576,1,2010,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
588248,15576,1,2010,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
588249,15576,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
588250,15576,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
635290,16971,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
635291,16971,1,2010,4,1,24,510,12580.0,,N,N,L,2,1,1000,0,0,0,0,0,0,0,0,1,1000
635292,16971,1,2010,4,1,24,510,12580.0,,N,N,L,3,10,37000,0,0,0,0,6,9000,0,0,10,37000
635293,16971,1,2010,4,1,24,510,12580.0,,N,N,L,4,18,53000,0,0,0,0,12,36000,0,0,18,53000
635294,16971,1,2010,4,1,24,510,12580.0,,N,N,L,5,55,162000,0,0,0,0,36,100000,0,0,55,162000
635295,16971,1,2010,4,1,24,510,12580.0,,N,N,L,6,68,165000,0,0,0,0,28,70000,0,0,68,165000
635296,16971,1,2010,4,1,24,510,12580.0,,N,N,L,7,77,225000,0,0,0,0,47,140000,0,0,77,225000
635297,16971,1,2010,4,1,24,510,12580.0,,N,N,L,8,80,263000,0,0,0,0,51,181000,0,0,80,263000
635298,16971,1,2010,4,1,24,510,12580.0,,N,N,L,9,67,318000,0,0,0,0,49,232000,0,0,67,318000
635299,16971,1,2010,4,1,24,510,12580.0,,N,N,L,10,10,44000,0,0,0,0,9,29000,0,0,10,44000
635300,16971,1,2010,4,1,24,510,12580.0,,N,N,L,11,21,110000,0,0,0,0,14,63000,0,0,21,110000
635301,16971,1,2010,4,1,24,510,12580.0,,N,N,L,12,4,9000,0,0,0,0,3,5000,0,0,4,9000
635302,16971,1,2010,4,1,24,510,12580.0,,N,N,L,13,27,93000,0,0,0,0,19,82000,0,0,27,93000
635303,16971,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
635304,16971,1,2010,4,1,24,510,12580.0,,N,N,L,15,2,5000,0,0,0,0,0,0,0,0,2,5000
725322,18112,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
725323,18112,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
725324,18112,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
725325,18112,1,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
725326,18112,1,2010,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
725327,18112,1,2010,4,1,24,510,12580.0,,N,N,L,6,1,10000,0,0,0,0,1,10000,0,0,1,10000
725328,18112,1,2010,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
725329,18112,1,2010,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
725330,18112,1,2010,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
725331,18112,1,2010,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
725332,18112,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
725333,18112,1,2010,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
725334,18112,1,2010,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
725335,18112,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
725336,18112,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
769201,22381,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
769202,22381,1,2010,4,1,24,510,12580.0,,N,N,L,2,2,45000,0,0,0,0,1,25000,0,0,2,45000
769203,22381,1,2010,4,1,24,510,12580.0,,N,N,L,3,6,41000,0,0,0,0,1,5000,0,0,6,41000
769204,22381,1,2010,4,1,24,510,12580.0,,N,N,L,4,11,70000,0,0,0,0,7,52000,0,0,11,70000
769205,22381,1,2010,4,1,24,510,12580.0,,N,N,L,5,29,302000,1,200000,0,0,19,183000,0,0,30,502000
769206,22381,1,2010,4,1,24,510,12580.0,,N,N,L,6,27,217000,0,0,0,0,12,68000,0,0,27,217000
769207,22381,1,2010,4,1,24,510,12580.0,,N,N,L,7,52,428000,0,0,0,0,27,193000,0,0,52,428000
769208,22381,1,2010,4,1,24,510,12580.0,,N,N,L,8,73,614000,0,0,0,0,46,399000,0,0,73,614000
769209,22381,1,2010,4,1,24,510,12580.0,,N,N,L,9,67,475000,0,0,0,0,40,296000,0,0,67,475000
769210,22381,1,2010,4,1,24,510,12580.0,,N,N,L,10,14,107000,0,0,0,0,9,54000,0,0,14,107000
769211,22381,1,2010,4,1,24,510,12580.0,,N,N,L,11,9,50000,0,0,0,0,5,34000,0,0,9,50000
769212,22381,1,2010,4,1,24,510,12580.0,,N,N,L,12,10,56000,1,125000,0,0,7,40000,0,0,11,181000
769213,22381,1,2010,4,1,24,510,12580.0,,N,N,L,13,43,391000,0,0,0,0,25,273000,0,0,43,391000
769214,22381,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
769215,22381,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
855820,23160,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
855821,23160,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
855822,23160,1,2010,4,1,24,510,12580.0,,N,N,L,3,1,10000,0,0,0,0,0,0,0,0,1,10000
855823,23160,1,2010,4,1,24,510,12580.0,,N,N,L,4,5,28000,0,0,0,0,0,0,0,0,5,28000
855824,23160,1,2010,4,1,24,510,12580.0,,N,N,L,5,23,182000,0,0,0,0,0,0,0,0,23,182000
855825,23160,1,2010,4,1,24,510,12580.0,,N,N,L,6,25,164000,0,0,0,0,0,0,0,0,25,164000
855826,23160,1,2010,4,1,24,510,12580.0,,N,N,L,7,53,434000,0,0,0,0,0,0,0,0,53,434000
855827,23160,1,2010,4,1,24,510,12580.0,,N,N,L,8,45,391000,0,0,0,0,0,0,0,0,45,391000
855828,23160,1,2010,4,1,24,510,12580.0,,N,N,L,9,44,469000,0,0,0,0,0,0,0,0,44,469000
855829,23160,1,2010,4,1,24,510,12580.0,,N,N,L,10,12,59000,0,0,0,0,0,0,0,0,12,59000
855830,23160,1,2010,4,1,24,510,12580.0,,N,N,L,11,15,191000,0,0,0,0,0,0,0,0,15,191000
855831,23160,1,2010,4,1,24,510,12580.0,,N,N,L,12,13,106000,0,0,0,0,0,0,0,0,13,106000
855832,23160,1,2010,4,1,24,510,12580.0,,N,N,L,13,79,690000,0,0,0,0,0,0,0,0,79,690000
855833,23160,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
855834,23160,1,2010,4,1,24,510,12580.0,,N,N,L,15,12,104000,0,0,0,0,0,0,0,0,12,104000
875806,23160,1,2010,5,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
875807,23160,1,2010,5,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
875808,23160,1,2010,5,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
875809,23160,1,2010,5,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
875810,23160,1,2010,5,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
875811,23160,1,2010,5,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
875812,23160,1,2010,5,1,24,510,12580.0,,N,N,L,7,1,15000,0,0,0,0,0,0,0,0,1,15000
875813,23160,1,2010,5,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
875814,23160,1,2010,5,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
875815,23160,1,2010,5,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
875816,23160,1,2010,5,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
875817,23160,1,2010,5,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
875818,23160,1,2010,5,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
875819,23160,1,2010,5,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
875820,23160,1,2010,5,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
967001,23446,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
967002,23446,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
967003,23446,1,2010,4,1,24,510,12580.0,,N,N,L,3,2,13000,0,0,0,0,0,0,0,0,2,13000
967004,23446,1,2010,4,1,24,510,12580.0,,N,N,L,4,4,33000,0,0,0,0,3,18000,0,0,4,33000
967005,23446,1,2010,4,1,24,510,12580.0,,N,N,L,5,22,273000,0,0,0,0,13,147000,0,0,22,273000
967006,23446,1,2010,4,1,24,510,12580.0,,N,N,L,6,13,216000,0,0,0,0,9,168000,0,0,13,216000
967007,23446,1,2010,4,1,24,510,12580.0,,N,N,L,7,21,277000,0,0,0,0,8,88000,0,0,21,277000
967008,23446,1,2010,4,1,24,510,12580.0,,N,N,L,8,20,146000,0,0,0,0,18,128000,0,0,20,146000
967009,23446,1,2010,4,1,24,510,12580.0,,N,N,L,9,16,133000,0,0,0,0,8,89000,0,0,16,133000
967010,23446,1,2010,4,1,24,510,12580.0,,N,N,L,10,3,49000,0,0,0,0,1,20000,0,0,3,49000
967011,23446,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
967012,23446,1,2010,4,1,24,510,12580.0,,N,N,L,12,4,26000,0,0,0,0,4,26000,0,0,4,26000
967013,23446,1,2010,4,1,24,510,12580.0,,N,N,L,13,19,161000,0,0,0,0,12,91000,0,0,19,161000
967014,23446,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
967015,23446,1,2010,4,1,24,510,12580.0,,N,N,L,15,1,8000,0,0,0,0,0,0,0,0,1,8000
1054942,24096,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
1054943,24096,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
1054944,24096,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
1054945,24096,1,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
1054946,24096,1,2010,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
1054947,24096,1,2010,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
1054948,24096,1,2010,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
1054949,24096,1,2010,4,1,24,510,12580.0,,N,N,L,8,1,5000,0,0,0,0,1,5000,0,0,1,5000
1054950,24096,1,2010,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
1054951,24096,1,2010,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
1054952,24096,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
1054953,24096,1,2010,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
1054954,24096,1,2010,4,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
1054955,24096,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
1054956,24096,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
1142674,24828,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
1142675,24828,1,2010,4,1,24,510,12580.0,,N,N,L,2,1,1000,0,0,0,0,1,1000,0,0,1,1000
1142676,24828,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
1142677,24828,1,2010,4,1,24,510,12580.0,,N,N,L,4,23,95000,0,0,0,0,20,74000,0,0,23,95000
1142678,24828,1,2010,4,1,24,510,12580.0,,N,N,L,5,23,108000,0,0,0,0,16,63000,0,0,23,108000
1142679,24828,1,2010,4,1,24,510,12580.0,,N,N,L,6,20,66000,0,0,0,0,15,31000,0,0,20,66000
1142680,24828,1,2010,4,1,24,510,12580.0,,N,N,L,7,39,295000,0,0,0,0,26,136000,0,0,39,295000
1142681,24828,1,2010,4,1,24,510,12580.0,,N,N,L,8,61,318000,0,0,0,0,36,218000,0,0,61,318000
1142682,24828,1,2010,4,1,24,510,12580.0,,N,N,L,9,29,139000,0,0,0,0,20,102000,0,0,29,139000
1142683,24828,1,2010,4,1,24,510,12580.0,,N,N,L,10,11,76000,0,0,0,0,7,52000,0,0,11,76000
1142684,24828,1,2010,4,1,24,510,12580.0,,N,N,L,11,6,37000,0,0,0,0,4,32000,0,0,6,37000
1142685,24828,1,2010,4,1,24,510,12580.0,,N,N,L,12,12,70000,0,0,0,0,7,55000,0,0,12,70000
1142686,24828,1,2010,4,1,24,510,12580.0,,N,N,L,13,22,145000,0,0,0,0,16,109000,0,0,22,145000
1142687,24828,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
1142688,24828,1,2010,4,1,24,510,12580.0,,N,N,L,15,3,2000,0,0,0,0,3,2000,0,0,3,2000
1162831,24828,1,2010,5,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
1162832,24828,1,2010,5,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
1162833,24828,1,2010,5,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
1162834,24828,1,2010,5,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
1162835,24828,1,2010,5,1,24,510,12580.0,,N,N,L,5,1,20000,0,0,0,0,0,0,0,0,1,20000
1162836,24828,1,2010,5,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
1162837,24828,1,2010,5,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
1162838,24828,1,2010,5,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
1162839,24828,1,2010,5,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
1162840,24828,1,2010,5,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
1162841,24828,1,2010,5,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
1162842,24828,1,2010,5,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
1162843,24828,1,2010,5,1,24,510,12580.0,,N,N,L,13,0,0,0,0,0,0,0,0,0,0,0,0
1162844,24828,1,2010,5,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
1162845,24828,1,2010,5,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
1226145,24891,1,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
1226146,24891,1,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
1226147,24891,1,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
1226148,24891,1,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
1226149,24891,1,2010,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
1226150,24891,1,2010,4,1,24,510,12580.0,,N,N,L,6,0,0,0,0,0,0,0,0,0,0,0,0
1226151,24891,1,2010,4,1,24,510,12580.0,,N,N,L,7,0,0,0,0,0,0,0,0,0,0,0,0
1226152,24891,1,2010,4,1,24,510,12580.0,,N,N,L,8,0,0,0,0,0,0,0,0,0,0,0,0
1226153,24891,1,2010,4,1,24,510,12580.0,,N,N,L,9,0,0,0,0,0,0,0,0,0,0,0,0
1226154,24891,1,2010,4,1,24,510,12580.0,,N,N,L,10,0,0,0,0,0,0,0,0,0,0,0,0
1226155,24891,1,2010,4,1,24,510,12580.0,,N,N,L,11,0,0,0,0,0,0,0,0,0,0,0,0
1226156,24891,1,2010,4,1,24,510,12580.0,,N,N,L,12,0,0,0,0,0,0,0,0,0,0,0,0
1226157,24891,1,2010,4,1,24,510,12580.0,,N,N,L,13,1,35000,0,0,0,0,1,35000,0,0,1,35000
1226158,24891,1,2010,4,1,24,510,12580.0,,N,N,L,14,0,0,0,0,0,0,0,0,0,0,0,0
1226159,24891,1,2010,4,1,24,510,12580.0,,N,N,L,15,0,0,0,0,0,0,0,0,0,0,0,0
1297789,233031,2,2010,4,1,24,510,12580.0,,N,N,L,1,0,0,0,0,0,0,0,0,0,0,0,0
1297790,233031,2,2010,4,1,24,510,12580.0,,N,N,L,2,0,0,0,0,0,0,0,0,0,0,0,0
1297791,233031,2,2010,4,1,24,510,12580.0,,N,N,L,3,0,0,0,0,0,0,0,0,0,0,0,0
1297792,233031,2,2010,4,1,24,510,12580.0,,N,N,L,4,0,0,0,0,0,0,0,0,0,0,0,0
1297793,233031,2,2010,4,1,24,510,12580.0,,N,N,L,5,0,0,0,0,0,0,0,0,0,0,0,0
